caching,access_pattern,payload_weight,entropy,network,density,concurrency,page_size,metric,group_a,group_b,n1,n2,u_stat,p_value,a12,cliffs_delta,magnitude,rest_median,graphql_median,p_value_holm
off,zipfian,light,medium,constrained,medium,100,0,payload_bytes_med,rest,graphql,30,30,0.0,8.73027837930383e-14,0.0,-1.0,large,1767.0,2049.0,1.2222389731025361e-11
off,zipfian,light,medium,lan,medium,1,0,payload_bytes_med,rest,graphql,30,30,259.0,0.004787675618961522,0.28777777777777774,-0.4244444444444445,medium,1767.0,2049.0,0.09096583676026891
off,zipfian,light,medium,lan,medium,10,0,payload_bytes_med,rest,graphql,30,30,29.5,1.2096992997061823e-10,0.03277777777777781,-0.9344444444444444,large,1767.0,2049.0,5.44364684867782e-09
off,zipfian,light,medium,lan,medium,50,0,payload_bytes_med,rest,graphql,30,30,0.0,6.72030697481533e-13,0.0,-1.0,large,1767.0,2049.0,9.139617485748849e-11
on,uniform,heavy,high,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,2.480765832160908e-11,1.0,1.0,large,390.0,381.5,2.43115051551769e-09
on,uniform,heavy,low,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,3.7879648186185475e-12,1.0,1.0,large,516.0,381.0,4.6213170787146276e-10
on,uniform,heavy,medium,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,817.0,5.957455679547952e-08,0.9077777777777778,0.8155555555555556,large,652.5,496.0,2.085109487841783e-06
on,uniform,heavy,medium,constrained,medium,10,0,payload_bytes_med,rest,graphql,60,60,3600.0,3.401194979229505e-21,1.0,1.0,large,653.25,501.0,4.999756619467373e-19
on,uniform,heavy,medium,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,2.5987454291137005e-11,1.0,1.0,large,655.0,500.5,2.4837257181774854e-09
on,uniform,heavy,medium,constrained,medium,100,0,payload_bytes_med,rest,graphql,30,30,900.0,2.610323463800277e-11,1.0,1.0,large,654.0,500.5,2.4837257181774854e-09
on,uniform,heavy,medium,lan,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,2.930227449776973e-11,1.0,1.0,large,653.75,524.25,2.509525251215543e-09
on,uniform,light,high,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,673.5,0.0009770113553478606,0.7483333333333334,0.4966666666666668,large,1006.5,831.5,0.023448272528348656
on,uniform,light,high,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,899.0,3.317611298450964e-11,0.9988888888888889,0.9977777777777779,large,1013.5,748.0,2.509525251215543e-09
on,uniform,light,high,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,2.9728686875000726e-11,1.0,1.0,large,1028.0,761.5,2.509525251215543e-09
on,uniform,light,low,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,788.0,6.041611596351928e-07,0.8755555555555555,0.7511111111111111,large,4243.5,3684.5,1.933315710832617e-05
on,uniform,light,low,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,3.002865221010998e-11,1.0,1.0,large,4353.5,3706.5,2.509525251215543e-09
on,uniform,light,low,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,2.957973165702965e-11,1.0,1.0,large,4303.25,3732.0,2.509525251215543e-09
on,uniform,light,medium,constrained,high,10,0,payload_bytes_med,rest,graphql,30,30,0.0,3.0179667984904466e-11,0.0,-1.0,large,4121.0,4575.0,2.509525251215543e-09
on,uniform,light,medium,constrained,low,10,0,payload_bytes_med,rest,graphql,30,30,900.0,5.802494358649855e-13,1.0,1.0,large,383.0,229.0,7.949417271350301e-11
on,uniform,light,medium,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,719.5,6.975469104767806e-05,0.7994444444444445,0.598888888888889,large,1509.5,1071.25,0.0018136219672396296
on,uniform,light,medium,constrained,medium,10,0,payload_bytes_med,rest,graphql,60,60,3447.5,5.390278299013601e-18,0.9576388888888888,0.9152777777777776,large,1501.75,1236.0,7.654195184599314e-16
on,uniform,light,medium,constrained,medium,10,1,payload_bytes_med,rest,graphql,30,30,900.0,3.004749140670014e-11,1.0,1.0,large,4340.0,3738.5,2.509525251215543e-09
on,uniform,light,medium,constrained,medium,10,5,payload_bytes_med,rest,graphql,30,30,0.0,2.9728686875000726e-11,0.0,-1.0,large,4342.0,18286.0,2.509525251215543e-09
on,uniform,light,medium,constrained,medium,10,10,payload_bytes_med,rest,graphql,30,30,0.0,2.910031731343148e-11,0.0,-1.0,large,4334.25,37165.0,2.509525251215543e-09
on,uniform,light,medium,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,2.9045458930408977e-11,1.0,1.0,large,1514.5,1194.0,2.509525251215543e-09
on,uniform,light,medium,constrained,medium,100,0,payload_bytes_med,rest,graphql,30,30,900.0,2.8899630891946727e-11,1.0,1.0,large,1514.0,1194.75,2.509525251215543e-09
on,uniform,light,medium,lan,medium,1,0,payload_bytes_med,rest,graphql,30,30,741.0,1.7469733333609988e-05,0.8233333333333335,0.646666666666667,large,1642.75,1247.25,0.0005240920000082997
on,uniform,light,medium,lan,medium,10,0,payload_bytes_med,rest,graphql,30,30,888.0,9.889183580358346e-11,0.9866666666666667,0.9733333333333334,large,1529.0,1148.5,4.54902444696484e-09
on,uniform,light,medium,lan,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,2.984085202574315e-11,1.0,1.0,large,1520.25,1194.0,2.509525251215543e-09
on,unique,heavy,high,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,738.0,2.0606124176960387e-05,0.8200000000000001,0.6400000000000001,large,389.0,382.0,0.0005975776011318512
on,unique,heavy,low,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,2.3181435394550213e-11,1.0,1.0,large,516.0,380.0,2.3645064102441217e-09
on,unique,heavy,medium,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,746.0,1.2462028903428914e-05,0.8288888888888889,0.6577777777777778,large,768.25,597.75,0.00038632289600629637
on,unique,heavy,medium,constrained,medium,10,0,payload_bytes_med,rest,graphql,60,60,3600.0,3.470701740608973e-21,1.0,1.0,large,653.0,499.25,5.039496980762064e-19
on,unique,heavy,medium,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,2.7390940786735692e-11,1.0,1.0,large,653.5,500.0,2.4961704793294354e-09
on,unique,heavy,medium,constrained,medium,100,0,payload_bytes_med,rest,graphql,30,30,900.0,2.4902750472446976e-11,1.0,1.0,large,654.0,500.5,2.43115051551769e-09
on,unique,heavy,medium,lan,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,2.919195806710484e-11,1.0,1.0,large,651.5,500.5,2.509525251215543e-09
on,unique,light,high,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,669.0,0.0012356024522844026,0.7433333333333333,0.4866666666666666,large,1535.0,1006.0,0.027183253950256857
on,unique,light,high,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,673.0,0.0010007640670964026,0.7477777777777777,0.4955555555555553,large,880.5,672.25,0.023448272528348656
on,unique,light,high,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,2.971003012292459e-11,1.0,1.0,large,1013.0,745.75,2.509525251215543e-09
on,unique,light,low,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,603.0,0.024149014084261768,0.67,0.3400000000000001,medium,4702.25,4025.0,0.409530237417774
on,unique,light,low,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,603.0,0.02411360785401711,0.67,0.3400000000000001,medium,4120.25,3563.0,0.409530237417774
on,unique,light,low,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,2.888144943583771e-11,1.0,1.0,large,4268.0,3682.25,2.509525251215543e-09
on,unique,light,medium,constrained,high,10,0,payload_bytes_med,rest,graphql,30,30,41.5,1.6122652589213077e-09,0.046111111111111096,-0.9077777777777778,large,3999.5,4496.5,6.610287561577362e-08
on,unique,light,medium,constrained,low,10,0,payload_bytes_med,rest,graphql,30,30,900.0,8.639771145741515e-13,1.0,1.0,large,383.0,229.0,1.1653921551791976e-10
on,unique,light,medium,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,471.0,0.7618283459354748,0.5233333333333333,0.046666666666666634,negligible,1869.25,1910.5,1.0
on,unique,light,medium,constrained,medium,10,0,payload_bytes_med,rest,graphql,60,60,2151.0,0.0658119697306481,0.5974999999999999,0.19499999999999984,small,1376.5,894.5,0.5923077275758328
on,unique,light,medium,constrained,medium,10,1,payload_bytes_med,rest,graphql,30,30,603.0,0.024105742311684723,0.67,0.3400000000000001,medium,4118.0,3566.0,0.409530237417774
on,unique,light,medium,constrained,medium,10,5,payload_bytes_med,rest,graphql,30,30,0.0,2.922868803553991e-11,0.0,-1.0,large,4268.0,18261.0,2.509525251215543e-09
on,unique,light,medium,constrained,medium,10,10,payload_bytes_med,rest,graphql,30,30,0.0,2.7287210767406505e-11,0.0,-1.0,large,4339.5,37014.0,2.4961704793294354e-09
on,unique,light,medium,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,898.0,3.653205043640884e-11,0.9977777777777777,0.9955555555555553,large,1508.5,1194.0,2.509525251215543e-09
on,unique,light,medium,constrained,medium,100,0,payload_bytes_med,rest,graphql,30,30,900.0,2.9616906488199523e-11,1.0,1.0,large,1511.0,1207.5,2.509525251215543e-09
on,unique,light,medium,lan,medium,1,0,payload_bytes_med,rest,graphql,30,30,484.0,0.6203940075300605,0.5377777777777778,0.0755555555555556,negligible,1704.5,1823.0,1.0
on,unique,light,medium,lan,medium,10,0,payload_bytes_med,rest,graphql,30,30,545.0,0.16236335064863305,0.6055555555555555,0.21111111111111103,small,1367.0,975.5,1.0
on,unique,light,medium,lan,medium,50,0,payload_bytes_med,rest,graphql,30,30,898.0,3.657752054273437e-11,0.9977777777777777,0.9955555555555553,large,1508.0,1207.0,2.509525251215543e-09
on,zipfian,heavy,high,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,2.9953403131131725e-11,1.0,1.0,large,616.5,423.25,2.509525251215543e-09
on,zipfian,heavy,low,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,2.8693644903796673e-12,1.0,1.0,large,491.0,365.0,3.529318323166991e-10
on,zipfian,heavy,medium,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,871.0,4.768276258060266e-10,0.9677777777777777,0.9355555555555555,large,855.5,690.0,2.098041553546517e-08
on,zipfian,heavy,medium,constrained,medium,10,0,payload_bytes_med,rest,graphql,60,60,3600.0,1.0795623048631408e-21,1.0,1.0,large,854.0,688.0,1.6193434572947113e-19
on,zipfian,heavy,medium,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,1.5776778709285866e-11,1.0,1.0,large,854.0,690.0,1.7038921006028735e-09
on,zipfian,heavy,medium,constrained,medium,100,0,payload_bytes_med,rest,graphql,30,30,900.0,9.472001525935822e-12,1.0,1.0,large,854.0,690.0,1.0716135968849258e-09
on,zipfian,heavy,medium,lan,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,1.705641165983574e-11,1.0,1.0,large,854.5,688.5,1.8250360476024244e-09
on,zipfian,light,high,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,867.0,7.277314111912988e-10,0.9633333333333333,0.9266666666666665,large,1767.0,1148.0,3.056471927003455e-08
on,zipfian,light,high,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,1.9865866556518828e-11,1.0,1.0,large,1751.5,1142.0,2.066050121877958e-09
on,zipfian,light,high,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,7.779579087103216e-12,1.0,1.0,large,1635.5,1142.0,9.115507930106612e-10
on,zipfian,light,low,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,900.0,2.7844609057369553e-11,1.0,1.0,large,4545.0,3950.5,2.4961704793294354e-09
on,zipfian,light,low,constrained,medium,10,0,payload_bytes_med,rest,graphql,30,30,900.0,1.134028837521352e-11,1.0,1.0,large,4544.0,3950.0,1.2701122980239143e-09
on,zipfian,light,low,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,900.0,1.626982986927068e-12,1.0,1.0,large,4544.0,3950.0,2.033728733658835e-10
on,zipfian,light,medium,constrained,high,10,0,payload_bytes_med,rest,graphql,30,30,0.0,8.632534482808872e-13,0.0,-1.0,large,3563.0,4072.0,1.1653921551791976e-10
on,zipfian,light,medium,constrained,low,10,0,payload_bytes_med,rest,graphql,30,30,900.0,1.071474633405035e-12,1.0,1.0,large,380.0,229.0,1.4143465160946463e-10
on,zipfian,light,medium,constrained,medium,1,0,payload_bytes_med,rest,graphql,30,30,208.5,0.00036052635567836557,0.23166666666666663,-0.5366666666666667,large,1770.0,2094.5,0.009013158891959139
on,zipfian,light,medium,constrained,medium,10,0,payload_bytes_med,rest,graphql,60,60,257.5,9.026753946118048e-17,0.07152777777777773,-0.8569444444444445,large,1769.25,2049.0,1.2727723064026447e-14
on,zipfian,light,medium,constrained,medium,10,1,payload_bytes_med,rest,graphql,30,30,900.0,9.004230036220512e-12,1.0,1.0,large,4544.0,3953.0,1.0444906842015795e-09
on,zipfian,light,medium,constrained,medium,10,5,payload_bytes_med,rest,graphql,30,30,0.0,1.2881196702981767e-12,0.0,-1.0,large,4421.0,19248.0,1.661674374684648e-10
on,zipfian,light,medium,constrained,medium,10,10,payload_bytes_med,rest,graphql,30,30,0.0,9.400119270920401e-12,0.0,-1.0,large,4423.0,38033.0,1.0716135968849258e-09
on,zipfian,light,medium,constrained,medium,50,0,payload_bytes_med,rest,graphql,30,30,0.0,9.864416102770843e-13,0.0,-1.0,large,1767.0,2049.0,1.3119673416685222e-10
on,zipfian,light,medium,constrained,medium,100,0,payload_bytes_med,rest,graphql,30,30,0.0,1.6002666019967536e-13,0.0,-1.0,large,1767.0,2049.0,2.2243705767754874e-11
on,zipfian,light,medium,lan,medium,1,0,payload_bytes_med,rest,graphql,30,30,357.0,0.17115240013973,0.3966666666666666,-0.20666666666666678,small,1773.0,1895.5,1.0
on,zipfian,light,medium,lan,medium,10,0,payload_bytes_med,rest,graphql,30,30,107.0,2.4249555553501e-07,0.11888888888888888,-0.7622222222222222,large,1767.0,2049.0,8.00235333265533e-06
on,zipfian,light,medium,lan,medium,50,0,payload_bytes_med,rest,graphql,30,30,0.0,1.5200032580526964e-12,0.0,-1.0,large,1768.5,2049.0,1.9152041051463974e-10
off,uniform,heavy,high,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,heavy,low,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,heavy,medium,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,heavy,medium,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,heavy,medium,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,heavy,medium,constrained,medium,100,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,heavy,medium,lan,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,high,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,high,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,high,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,low,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,low,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,low,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,constrained,high,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,constrained,low,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,constrained,medium,10,1,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,constrained,medium,10,5,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,constrained,medium,10,10,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,constrained,medium,100,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,lan,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,lan,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,uniform,light,medium,lan,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,heavy,high,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,heavy,low,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,heavy,medium,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,heavy,medium,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,heavy,medium,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,heavy,medium,constrained,medium,100,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,heavy,medium,lan,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,high,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,high,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,high,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,low,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,low,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,low,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,constrained,high,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,constrained,low,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,constrained,medium,10,1,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,constrained,medium,10,5,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,constrained,medium,10,10,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,constrained,medium,100,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,lan,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,lan,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,unique,light,medium,lan,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,heavy,high,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,heavy,low,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,heavy,medium,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,heavy,medium,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,heavy,medium,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,heavy,medium,constrained,medium,100,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,heavy,medium,lan,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,high,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,high,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,high,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,low,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,low,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,low,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,constrained,high,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,constrained,low,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,constrained,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,constrained,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,constrained,medium,10,1,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,constrained,medium,10,5,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,constrained,medium,10,10,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,constrained,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,constrained,medium,100,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,lan,medium,1,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,lan,medium,10,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
off,zipfian,light,medium,lan,medium,50,0,cache_hit_rate,rest,graphql,0,0,,,,,insufficient_n,,,
on,uniform,heavy,high,constrained,medium,10,0,cache_hit_rate,rest,graphql,30,30,421.5,0.6781736304981751,0.4683333333333334,-0.06333333333333324,negligible,0.0122086570477247,0.01221543963497345,1.0
on,uniform,heavy,low,constrained,medium,10,0,cache_hit_rate,rest,graphql,30,30,467.5,0.8014144208783248,0.5194444444444444,0.03888888888888875,negligible,0.0944444444444444,0.0916154889628807,1.0
on,uniform,heavy,medium,constrained,medium,1,0,cache_hit_rate,rest,graphql,30,30,445.0,0.9181405457151206,0.4944444444444444,-0.011111111111111183,negligible,0.0,0.0,1.0
on,uniform,heavy,medium,constrained,medium,10,0,cache_hit_rate,rest,graphql,60,60,1756.0,0.8192369003061649,0.48777777777777775,-0.02444444444444449,negligible,0.025527192008879,0.0249858182266617,1.0
on,uniform,heavy,medium,constrained,medium,50,0,cache_hit_rate,rest,graphql,30,30,443.5,0.9292994487556987,0.4927777777777778,-0.014444444444444371,negligible,0.1140984719445061,0.114307931570762,1.0
on,uniform,heavy,medium,constrained,medium,100,0,cache_hit_rate,rest,graphql,30,30,451.5,0.9882026898818452,0.5016666666666667,0.0033333333333334103,negligible,0.20809954449505608,0.2087661864731079,1.0
on,uniform,heavy,medium,lan,medium,10,0,cache_hit_rate,rest,graphql,30,30,450.0,1.0,0.5,0.0,negligible,0.0244173140954495,0.02443087926994695,1.0
on,uniform,light,high,constrained,medium,1,0,cache_hit_rate,rest,graphql,30,30,461.0,0.8474793764728535,0.5122222222222222,0.02444444444444449,negligible,0.0,0.0,1.0
on,uniform,light,high,constrained,medium,10,0,cache_hit_rate,rest,graphql,30,30,465.5,0.8243155851330932,0.5172222222222221,0.03444444444444428,negligible,0.0322222222222222,0.03220434085583915,1.0
on,uniform,light,high,constrained,medium,50,0,cache_hit_rate,rest,graphql,30,30,430.0,0.7730616731442873,0.47777777777777775,-0.04444444444444451,negligible,0.138762373793478,0.13896911797378356,1.0
on,uniform,light,low,constrained,medium,1,0,cache_hit_rate,rest,graphql,30,30,482.5,0.6331694599210707,0.5361111111111111,0.07222222222222219,negligible,0.0222222222222222,0.02210012210012205,1.0
on,uniform,light,low,constrained,medium,10,0,cache_hit_rate,rest,graphql,30,30,449.5,1.0,0.49944444444444447,-0.0011111111111110628,negligible,0.21087680355160932,0.21154889628807494,1.0
on,uniform,light,low,constrained,medium,50,0,cache_hit_rate,rest,graphql,30,30,327.5,0.07125085239111038,0.36388888888888893,-0.27222222222222214,small,0.6205287713841369,0.6235973734231899,1.0
on,uniform,light,medium,constrained,high,10,0,cache_hit_rate,rest,graphql,30,30,488.5,0.5739965452328089,0.5427777777777778,0.0855555555555556,negligible,0.1233333333333333,0.12159945739302006,1.0
on,uniform,light,medium,constrained,low,10,0,cache_hit_rate,rest,graphql,30,30,320.0,0.055454043486339255,0.35555555555555557,-0.28888888888888886,small,0.1476137624861265,0.1521371315821926,1.0
on,uniform,light,medium,constrained,medium,1,0,cache_hit_rate,rest,graphql,30,30,394.5,0.356302440976618,0.4383333333333333,-0.1233333333333334,negligible,0.0,0.0,1.0
on,uniform,light,medium,constrained,medium,10,0,cache_hit_rate,rest,graphql,60,60,1832.0,0.8685803380320785,0.5088888888888888,0.01777777777777767,negligible,0.0610432852386237,0.0621531631520532,1.0
on,uniform,light,medium,constrained,medium,10,1,cache_hit_rate,rest,graphql,30,30,271.5,0.008464808048377119,0.3016666666666667,-0.3966666666666666,medium,0.209211986681465,0.2136514983351831,0.6348606036282839
on,uniform,light,medium,constrained,medium,10,5,cache_hit_rate,rest,graphql,30,30,423.5,0.7005629029358736,0.47055555555555556,-0.05888888888888888,negligible,0.6270958194598595,0.6285398939449994,1.0
on,uniform,light,medium,constrained,medium,10,10,cache_hit_rate,rest,graphql,30,30,396.0,0.42885434438217485,0.44,-0.12,negligible,0.8161487236403996,0.8162134665186829,1.0
on,uniform,light,medium,constrained,medium,50,0,cache_hit_rate,rest,graphql,30,30,524.0,0.27707570162685713,0.5822222222222223,0.16444444444444462,small,0.2520831173319509,0.2488612407119405,1.0
on,uniform,light,medium,constrained,medium,100,0,cache_hit_rate,rest,graphql,30,30,407.5,0.5345727903169436,0.4527777777777777,-0.09444444444444455,negligible,0.4144214223111012,0.41595378291300966,1.0
on,uniform,light,medium,lan,medium,1,0,cache_hit_rate,rest,graphql,30,30,441.0,0.8861510626018072,0.49,-0.020000000000000018,negligible,0.0,0.0,1.0
on,uniform,light,medium,lan,medium,10,0,cache_hit_rate,rest,graphql,30,30,378.0,0.29008986191549746,0.42000000000000004,-0.15999999999999992,small,0.0566666666666666,0.0599334073251942,1.0
on,uniform,light,medium,lan,medium,50,0,cache_hit_rate,rest,graphql,30,30,531.0,0.23393043238970257,0.5900000000000001,0.18000000000000016,small,0.2523333333333333,0.2503888024883359,1.0
on,unique,heavy,high,constrained,medium,10,0,cache_hit_rate,rest,graphql,30,30,465.0,0.5701625177082895,0.5166666666666667,0.03333333333333344,negligible,0.0,0.0,1.0
