run_uid,block_id,protocol,caching,access_pattern,entropy,payload_weight,network,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,cache_hit_rate,round_trip_count,error_rate,apq_registrations,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,dropped_iterations,notes,source_session,page_size,page_latency_med
cf022ee29f94,B0002,rest,on,zipfian,medium,light,lan,medium,1,4,phase2-network-concurrency-interaction,1782667114.045,1782667205.06,9.555377,11.7316085,13.242321899999991,1.0109219400404257,1984.0,0.1978021978021978,1,0,0,0.4505494505494505,1.0,57.21,57.21,91,0,,phase2-network-concurrency-interaction,0,
da8d5456fca2,B0002,rest,on,zipfian,medium,light,lan,medium,1,5,phase2-network-concurrency-interaction,1782667205.066,1782667296.077,9.676169,11.167404,12.3598819,1.0109321095073025,1524.0,0.1208791208791208,1,0,0,0.4725274725274725,1.0,57.21,57.21,91,0,,phase2-network-concurrency-interaction,0,
d5884b6a07ff,B0002,rest,on,zipfian,medium,light,lan,medium,1,6,phase2-network-concurrency-interaction,1782667296.089,1782667387.073,10.40184,11.7127045,16.67178101,0.9999904563688596,2195.0,0.1111111111111111,1,0,0,0.4835164835164835,1.0,57.21,57.21,90,0,,phase2-network-concurrency-interaction,0,
8d54d372fd60,B0002,rest,on,zipfian,medium,light,lan,medium,1,7,phase2-network-concurrency-interaction,1782667387.08,1782667478.062,9.6825255,11.76977835,16.764157979999997,0.999989130840362,1767.0,0.1666666666666666,1,0,0,0.4395604395604395,1.0,57.21,57.21,90,0,,phase2-network-concurrency-interaction,0,
e9e1c95fba91,B0002,rest,on,zipfian,medium,light,lan,medium,1,8,phase2-network-concurrency-interaction,1782667478.069,1782667569.088,10.00326,11.3220675,13.979137799999885,1.0109120710496795,1868.0,0.1208791208791208,1,0,0,0.4835164835164835,1.0,57.21,57.21,91,0,,phase2-network-concurrency-interaction,0,
f780bf350f97,B0002,rest,on,zipfian,medium,light,lan,medium,1,9,phase2-network-concurrency-interaction,1782667569.096,1782667660.114,9.686748,12.060489699999998,12.54196756,0.9999834960946056,1965.0,0.1777777777777777,1,0,0,0.4505494505494505,1.0,57.21,57.21,90,0,,phase2-network-concurrency-interaction,0,
1d644c35fa4e,B0002,rest,on,zipfian,medium,light,lan,medium,1,10,phase2-network-concurrency-interaction,1782667660.122,1782667751.079,9.560974,11.6707555,13.279388,1.01094591507882,2140.0,0.2197802197802197,1,0,0,0.4175824175824176,1.0,57.21,57.21,91,0,,phase2-network-concurrency-interaction,0,
0976a0d41cec,B0002,rest,on,zipfian,medium,light,lan,medium,1,11,phase2-network-concurrency-interaction,1782667751.088,1782667842.098,9.756773,12.09176,13.292139,1.0109347476584951,1976.0,0.0879120879120879,1,0,0,0.4725274725274725,1.0,57.21,57.21,91,0,,phase2-network-concurrency-interaction,0,
bae6160fc271,B0002,rest,on,zipfian,medium,light,lan,medium,1,12,phase2-network-concurrency-interaction,1782667842.107,1782667933.112,9.280306,11.4611159,13.172073719999998,0.999991748390312,1767.0,0.2666666666666666,1,0,0,0.4175824175824176,1.0,57.21,57.21,90,0,,phase2-network-concurrency-interaction,0,
6db884318c76,B0002,rest,on,zipfian,medium,light,lan,medium,1,13,phase2-network-concurrency-interaction,1782667933.122,1782668024.077,9.715904,11.6826185,12.458748599999996,1.010949519434733,1984.0,0.1318681318681318,1,0,0,0.4725274725274725,1.0,57.21,57.21,91,0,,phase2-network-concurrency-interaction,0,
bc392c3365ea,B0002,rest,on,zipfian,medium,light,lan,medium,1,14,phase2-network-concurrency-interaction,1782668024.087,1782668115.117,9.586036,11.700814,12.599248699999986,1.0108997121002832,1843.0,0.1428571428571428,1,0,0,0.4395604395604395,1.0,57.21,57.21,91,0,,phase2-network-concurrency-interaction,0,
551dffdeb6fc,B0002,rest,on,zipfian,medium,light,lan,medium,1,15,phase2-network-concurrency-interaction,1782668115.129,1782668206.133,10.103423,12.280731,19.685961299999992,1.010943267592669,1772.0,0.0989010989010989,1,0,0,0.4725274725274725,1.0,57.21637362637362,57.22,91,0,,phase2-network-concurrency-interaction,0,
dc76f1118e97,B0002,rest,on,zipfian,medium,light,lan,medium,1,16,phase2-network-concurrency-interaction,1782668206.144,1782668297.321,9.4512625,11.5921069,12.03825096,0.9999850942332964,1492.5,0.2,1,0,0,0.4285714285714285,1.0,57.22,57.22,90,0,,phase2-network-concurrency-interaction,0,
c6193ac76066,B0002,rest,on,zipfian,medium,light,lan,medium,1,17,phase2-network-concurrency-interaction,1782668297.332,1782668388.357,9.724236,12.1720275,13.6217129,1.010942285894811,1767.0,0.1318681318681318,1,0,0,0.4725274725274725,1.0,57.22,57.22,91,0,,phase2-network-concurrency-interaction,0,
21de59a31fd1,B0002,rest,on,zipfian,medium,light,lan,medium,1,18,phase2-network-concurrency-interaction,1782668388.369,1782668479.381,9.644781,11.5284145,13.342831799999988,1.0109521493770584,2355.0,0.1648351648351648,1,0,0,0.4505494505494505,1.0,57.22,57.22,91,0,,phase2-network-concurrency-interaction,0,
e22f73664985,B0002,rest,on,zipfian,medium,light,lan,medium,1,19,phase2-network-concurrency-interaction,1782668479.393,1782668570.416,9.591124,11.226318,11.985703399999991,1.010917316048839,1563.0,0.1538461538461538,1,0,0,0.4505494505494505,1.0,57.22,57.22,91,0,,phase2-network-concurrency-interaction,0,
6923336d96d3,B0002,rest,on,zipfian,medium,light,lan,medium,1,20,phase2-network-concurrency-interaction,1782668570.43,1782668661.436,9.5367805,11.72019465,13.30984449,0.9999864092735992,1650.0,0.1444444444444444,1,0,0,0.4395604395604395,1.0,57.22,57.22,90,0,,phase2-network-concurrency-interaction,0,
4a193183ff8f,B0002,rest,on,zipfian,medium,light,lan,medium,1,21,phase2-network-concurrency-interaction,1782668661.45,1782668752.469,9.4881025,11.8125731,15.58644903,0.9999845969705904,2170.0,0.2555555555555555,1,0,0,0.4505494505494505,1.0,57.22,57.22,90,0,,phase2-network-concurrency-interaction,0,
d90c2be1f33e,B0002,rest,on,zipfian,medium,light,lan,medium,1,22,phase2-network-concurrency-interaction,1782668752.484,1782668843.458,9.9792055,11.7819487,12.15232566,0.9999926335764868,1839.0,0.0888888888888888,1,0,0,0.4666666666666667,1.0,57.22,57.22,90,0,,phase2-network-concurrency-interaction,0,
df39b9144923,B0002,rest,on,zipfian,medium,light,lan,medium,1,23,phase2-network-concurrency-interaction,1782668843.473,1782668934.536,9.9975605,12.04744055,14.388520189999998,0.9999886226183352,2024.0,0.1555555555555555,1,0,0,0.4615384615384615,1.0,57.22,57.22,90,0,,phase2-network-concurrency-interaction,0,
56f2b8353fbc,B0002,rest,on,zipfian,medium,light,lan,medium,1,24,phase2-network-concurrency-interaction,1782668934.551,1782669025.536,10.100714,12.1104685,12.449027799999994,1.010898683501329,1700.0,0.1318681318681318,1,0,0,0.4835164835164835,1.0,57.22,57.22,91,0,,phase2-network-concurrency-interaction,0,
d842e710ba40,B0002,rest,on,zipfian,medium,light,lan,medium,1,25,phase2-network-concurrency-interaction,1782669025.552,1782669116.596,9.845745,11.326297,12.2837214,1.0109279205481176,2163.0,0.1538461538461538,1,0,0,0.4615384615384615,1.0,57.22,57.22,91,0,,phase2-network-concurrency-interaction,0,
082733ec68cd,B0002,rest,on,zipfian,medium,light,lan,medium,1,26,phase2-network-concurrency-interaction,1782669116.612,1782669207.606,9.943643,11.705015,12.327420799999995,1.010904289259061,1710.0,0.2087912087912088,1,0,0,0.4505494505494505,1.0,57.22,57.22,91,0,,phase2-network-concurrency-interaction,0,
0aeee703de04,B0002,rest,on,zipfian,medium,light,lan,medium,1,27,phase2-network-concurrency-interaction,1782669207.623,1782669298.625,10.068597,12.111578000000002,13.144531799999992,1.010979183741988,1767.0,0.1758241758241758,1,0,0,0.4615384615384615,1.0,57.22,57.22,91,0,,phase2-network-concurrency-interaction,0,
f1987eafa5c3,B0002,rest,on,zipfian,medium,light,lan,medium,1,28,phase2-network-concurrency-interaction,1782669298.643,1782669389.628,9.789633,11.802312399999998,12.34046435,0.999993253001078,1442.0,0.1444444444444444,1,0,0,0.4505494505494505,1.0,57.22,57.22,90,0,,phase2-network-concurrency-interaction,0,
92c04935b234,B0002,rest,on,zipfian,medium,light,lan,medium,1,29,phase2-network-concurrency-interaction,1782669389.646,1782669480.661,9.871256,11.515056,12.5074736,1.0109038924144544,1423.0,0.0989010989010989,1,0,0,0.4615384615384615,1.0,57.22,57.22,91,0,,phase2-network-concurrency-interaction,0,
0ab501ad0fb1,B0022,graphql,off,uniform,medium,light,lan,medium,1,0,phase2-network-concurrency-interaction,1782669583.112,1782669674.165,15.838299,20.5318595,24.89353479999985,1.0108551363645086,2072.0,,1,0,0,1.2417582417582418,2.0,57.52967032967033,57.845,91,0,,phase2-network-concurrency-interaction,0,
aa4683f85e30,B0022,graphql,off,uniform,medium,light,lan,medium,1,1,phase2-network-concurrency-interaction,1782669674.169,1782669765.202,15.1125,20.341883000000003,30.312233799999863,1.0108355077309117,1240.0,,1,0,0,1.2527472527472527,2.0,58.27967032967033,58.745,91,0,,phase2-network-concurrency-interaction,0,
90edea7aabd6,B0022,graphql,off,uniform,medium,light,lan,medium,1,2,phase2-network-concurrency-interaction,1782669765.206,1782669856.249,15.015782,19.4800755,25.13049809999985,1.0103619708746163,1267.0,,1,0,0,1.164835164835165,2.0,58.918021978021976,58.96,91,0,,phase2-network-concurrency-interaction,0,
a8a95b0c15be,B0022,graphql,off,uniform,medium,light,lan,medium,1,3,phase2-network-concurrency-interaction,1782669856.254,1782669947.256,16.012787,21.036196,26.426141899999724,1.0108677551446936,865.0,,1,0,0,1.3296703296703296,2.0,59.01,59.11,91,0,,phase2-network-concurrency-interaction,0,
d9e74250c5f4,B0022,graphql,off,uniform,medium,light,lan,medium,1,4,phase2-network-concurrency-interaction,1782669947.261,1782670038.263,15.546963,20.437818,22.2568026,1.0108889818481908,1844.0,,1,0,0,1.21978021978022,2.0,59.11,59.11,91,0,,phase2-network-concurrency-interaction,0,
f438999ce627,B0022,graphql,off,uniform,medium,light,lan,medium,1,5,phase2-network-concurrency-interaction,1782670038.268,1782670129.275,15.909491,20.081163,25.1294460999998,1.010822293967324,1612.0,,1,0,0,1.2417582417582418,2.0,59.11,59.11,91,0,,phase2-network-concurrency-interaction,0,
832977cb9227,B0022,graphql,off,uniform,medium,light,lan,medium,1,6,phase2-network-concurrency-interaction,1782670129.282,1782670220.277,15.0779,19.9310165,22.140726599999997,1.0108829690896697,1146.0,,1,0,0,1.175824175824176,2.0,59.11,59.11,91,0,,phase2-network-concurrency-interaction,0,
1654e48ebdd6,B0022,graphql,off,uniform,medium,light,lan,medium,1,7,phase2-network-concurrency-interaction,1782670220.284,1782670311.286,15.15213,21.5219105,27.871451199999733,1.010893868940389,887.0,,1,0,0,1.2527472527472527,2.0,59.11,59.11,91,0,,phase2-network-concurrency-interaction,0,
cc2ae9996b6d,B0022,graphql,off,uniform,medium,light,lan,medium,1,8,phase2-network-concurrency-interaction,1782670311.3,1782670402.348,15.39635,19.8097879,20.48389334,0.9999858796104992,1735.0,,1,0,0,1.175824175824176,2.0,59.11,59.11,90,0,,phase2-network-concurrency-interaction,0,
8dc810368603,B0022,graphql,off,uniform,medium,light,lan,medium,1,9,phase2-network-concurrency-interaction,1782670402.356,1782670493.449,14.943594,19.6827355,23.58096609999982,1.010883440380718,1028.0,,1,0,0,1.164835164835165,2.0,59.11912087912088,59.12,91,0,,phase2-network-concurrency-interaction,0,
edde9f1992de,B0022,graphql,off,uniform,medium,light,lan,medium,1,10,phase2-network-concurrency-interaction,1782670493.466,1782670584.526,15.5105915,19.9441261,22.83461285,0.9999874578239748,1492.5,,1,0,0,1.2087912087912087,2.0,59.12648351648352,59.13,90,0,,phase2-network-concurrency-interaction,0,
fb28e81912a0,B0022,graphql,off,uniform,medium,light,lan,medium,1,11,phase2-network-concurrency-interaction,1782670584.535,1782670675.588,15.592459,20.345448500000003,25.242035899999845,1.01087149564809,1702.0,,1,0,0,1.2307692307692308,2.0,59.16296703296703,59.21,91,0,,phase2-network-concurrency-interaction,0,
a7b9819894d5,B0022,graphql,off,uniform,medium,light,lan,medium,1,12,phase2-network-concurrency-interaction,1782670675.601,1782670766.696,15.222382,19.5725385,20.747783299999995,1.0108375865918062,1276.0,,1,0,0,1.1868131868131868,2.0,59.21,59.21,91,0,,phase2-network-concurrency-interaction,0,
c992ae0e6dc3,B0022,graphql,off,uniform,medium,light,lan,medium,1,13,phase2-network-concurrency-interaction,1782670766.712,1782670857.809,14.717423,20.4892715,26.62246359999985,1.0108430942188134,986.0,,1,0,0,1.2087912087912087,2.0,59.21,59.21,91,0,,phase2-network-concurrency-interaction,0,
b6df3c0a868d,B0022,graphql,off,uniform,medium,light,lan,medium,1,14,phase2-network-concurrency-interaction,1782670857.819,1782670948.867,15.505054,19.95851355,21.62774517,0.9999850807114774,986.5,,1,0,0,1.21978021978022,2.0,59.21,59.21,90,0,,phase2-network-concurrency-interaction,0,
d5780f7e2aeb,B0022,graphql,off,uniform,medium,light,lan,medium,1,15,phase2-network-concurrency-interaction,1782670948.878,1782671039.969,14.954149,20.691662049999994,27.456280049999982,0.9999865768135178,1114.5,,1,0,0,1.1868131868131868,2.0,59.21428571428572,59.22,90,0,,phase2-network-concurrency-interaction,0,
ac98464ce57a,B0022,graphql,off,uniform,medium,light,lan,medium,1,16,phase2-network-concurrency-interaction,1782671039.981,1782671131.082,14.854137,19.98613905,21.2439473,0.9999898382810394,742.0,,1,0,0,1.1538461538461535,2.0,59.22,59.22,90,0,,phase2-network-concurrency-interaction,0,
c6669d3763ee,B0022,graphql,off,uniform,medium,light,lan,medium,1,17,phase2-network-concurrency-interaction,1782671131.094,1782671222.151,15.630675,20.67212285,28.320716329999986,0.9999917554790836,1437.5,,1,0,0,1.21978021978022,2.0,59.22703296703296,59.23,90,0,,phase2-network-concurrency-interaction,0,
8a859a2cb3b0,B0022,graphql,off,uniform,medium,light,lan,medium,1,18,phase2-network-concurrency-interaction,1782671222.164,1782671313.213,14.314156,20.5879645,23.3307003,1.0108893677883388,814.0,,1,0,0,1.1538461538461535,2.0,59.23,59.23,91,0,,phase2-network-concurrency-interaction,0,
4460456bb57c,B0022,graphql,off,uniform,medium,light,lan,medium,1,19,phase2-network-concurrency-interaction,1782671313.227,1782671406.966,15.508268,20.7450155,32.24572299999981,1.0108460838907172,963.0,,1,0,0,1.202127659574468,2.0,59.23,59.22999999999999,91,0,,phase2-network-concurrency-interaction,0,
709bd69d8ebe,B0022,graphql,off,uniform,medium,light,lan,medium,1,20,phase2-network-concurrency-interaction,1782671406.98,1782671498.02,14.759686,19.5838125,21.114908099999997,1.0108324034910714,1191.0,,1,0,0,1.1318681318681318,2.0,59.23,59.23,91,0,,phase2-network-concurrency-interaction,0,
32ce601bf093,B0022,graphql,off,uniform,medium,light,lan,medium,1,21,phase2-network-concurrency-interaction,1782671498.034,1782671589.081,15.72104,20.3607905,26.747395899999837,1.0108586538459583,1312.0,,1,0,0,1.2637362637362637,2.0,59.23,59.23,91,0,,phase2-network-concurrency-interaction,0,
3bbe7c552963,B0022,graphql,off,uniform,medium,light,lan,medium,1,22,phase2-network-concurrency-interaction,1782671589.096,1782671680.074,15.493973,21.472486,22.681647299999995,1.0108469933471769,1707.0,,1,0,0,1.2087912087912087,2.0,59.23,59.23,91,0,,phase2-network-concurrency-interaction,0,
ef833c66ee38,B0022,graphql,off,uniform,medium,light,lan,medium,1,23,phase2-network-concurrency-interaction,1782671680.089,1782671771.132,16.496761,20.965512,33.51527619999981,1.0108542302395969,1944.0,,1,0,0,1.3186813186813189,2.0,59.23,59.23,91,0,,phase2-network-concurrency-interaction,0,
9f101271831b,B0022,graphql,off,uniform,medium,light,lan,medium,1,24,phase2-network-concurrency-interaction,1782671771.148,1782671862.175,16.168441,20.61123985,21.88553791,0.9999885558531922,1870.0,,1,0,0,1.2637362637362637,2.0,59.23,59.23,90,0,,phase2-network-concurrency-interaction,0,
d743a5430954,B0022,graphql,off,uniform,medium,light,lan,medium,1,25,phase2-network-concurrency-interaction,1782671862.192,1782671953.219,15.493048,20.1711115,27.962797099999737,1.010901483918688,780.0,,1,0,0,1.2307692307692308,2.0,59.23648351648352,59.24,91,0,,phase2-network-concurrency-interaction,0,
c749def8fe33,B0022,graphql,off,uniform,medium,light,lan,medium,1,26,phase2-network-concurrency-interaction,1782671953.237,1782672044.265,15.411325,20.6799135,21.197555,1.0108306756604126,825.0,,1,0,0,1.1978021978021978,2.0,59.24,59.24,91,0,,phase2-network-concurrency-interaction,0,
c7df85d486ac,B0022,graphql,off,uniform,medium,light,lan,medium,1,27,phase2-network-concurrency-interaction,1782672044.282,1782672135.317,15.013806,20.4591825,31.823623199999744,1.0108759614257632,778.0,,1,0,0,1.2637362637362637,2.0,59.24,59.24,91,0,,phase2-network-concurrency-interaction,0,
c499d6504653,B0022,graphql,off,uniform,medium,light,lan,medium,1,28,phase2-network-concurrency-interaction,1782672135.341,1782672226.331,16.526347,21.55397135,26.339706919999998,0.9999858590777464,1293.0,,1,0,0,1.2307692307692308,2.0,59.24,59.24,90,0,,phase2-network-concurrency-interaction,0,
9d7afaaffc58,B0022,graphql,off,uniform,medium,light,lan,medium,1,29,phase2-network-concurrency-interaction,1782672226.35,1782672317.339,16.164172,22.966824649999992,32.47445269999996,0.999984587804206,1740.0,,1,0,0,1.3406593406593406,2.0,59.24,59.24,90,0,,phase2-network-concurrency-interaction,0,
62557b765656,B0004,rest,on,uniform,medium,light,lan,medium,1,0,phase2-network-concurrency-interaction,1782672416.065,1782672507.095,10.167063,11.542711,11.727168499999992,1.0109608098039526,1288.0,0.0109890109890109,1,0,0,0.5054945054945055,1.0,48.16989010989011,48.2,91,0,,phase2-network-concurrency-interaction,0,
c678dcdd60b7,B0004,rest,on,uniform,medium,light,lan,medium,1,1,phase2-network-concurrency-interaction,1782672507.099,1782672598.117,10.267707,12.081826349999998,13.852840059999998,0.9999874516907954,1687.0,0.0,1,0,0,0.5054945054945055,1.0,48.254065934065935,48.29,90,0,,phase2-network-concurrency-interaction,0,
8927dce9276f,B0004,rest,on,uniform,medium,light,lan,medium,1,2,phase2-network-concurrency-interaction,1782672598.122,1782672689.097,10.0201735,12.008879299999998,20.70737588999999,0.99998534909243,1499.0,0.0222222222222222,1,0,0,0.5054945054945055,1.0,48.29967032967033,48.31,90,0,,phase2-network-concurrency-interaction,0,
22294ece29c2,B0004,rest,on,uniform,medium,light,lan,medium,1,3,phase2-network-concurrency-interaction,1782672689.102,1782672780.137,9.895951,11.614684,12.421939599999998,1.0109312973341154,1605.0,0.0,1,0,0,0.4835164835164835,1.0,48.32296703296704,48.34,91,0,,phase2-network-concurrency-interaction,0,
62204513b684,B0004,rest,on,uniform,medium,light,lan,medium,1,4,phase2-network-concurrency-interaction,1782672780.142,1782672871.129,10.166021,12.02199545,12.49802975,0.9999910965681608,1658.0,0.0111111111111111,1,0,0,0.5164835164835165,1.0,48.347472527472526,48.36,90,0,,phase2-network-concurrency-interaction,0,
e4ef5c031f09,B0004,rest,on,uniform,medium,light,lan,medium,1,5,phase2-network-concurrency-interaction,1782672871.135,1782672962.124,10.179855,12.3024065,14.790579299999994,1.0109048454012866,2288.0,0.0,1,0,0,0.4945054945054945,1.0,48.36,48.36,91,0,,phase2-network-concurrency-interaction,0,
5112f6999c4c,B0004,rest,on,uniform,medium,light,lan,medium,1,6,phase2-network-concurrency-interaction,1782672962.13,1782673053.164,9.986533,11.839682,13.662592399999992,1.0108713415042847,1754.0,0.0,1,0,0,0.5164835164835165,1.0,48.36010989010989,48.36,91,0,,phase2-network-concurrency-interaction,0,
e975b1a26ada,B0004,rest,on,uniform,medium,light,lan,medium,1,7,phase2-network-concurrency-interaction,1782673053.171,1782673144.148,10.087072,12.0178695,13.314766899999997,1.010873530076732,1736.0,0.0109890109890109,1,0,0,0.4945054945054945,1.0,48.37,48.37,91,0,,phase2-network-concurrency-interaction,0,
f65800ec13a0,B0004,rest,on,uniform,medium,light,lan,medium,1,8,phase2-network-concurrency-interaction,1782673144.155,1782673235.155,9.574607,11.98392695,13.80377449,0.9999844850184962,1465.5,0.0,1,0,0,0.5054945054945055,1.0,48.39659340659341,48.4,90,0,,phase2-network-concurrency-interaction,0,
0ef521e5a5c7,B0004,rest,on,uniform,medium,light,lan,medium,1,9,phase2-network-concurrency-interaction,1782673235.163,1782673326.201,9.844251,11.8679275,13.581006599999997,1.010933454832752,1766.0,0.0109890109890109,1,0,0,0.4835164835164835,1.0,48.4,48.4,91,0,,phase2-network-concurrency-interaction,0,
7d2ad6fd1285,B0004,rest,on,uniform,medium,light,lan,medium,1,10,phase2-network-concurrency-interaction,1782673326.215,1782673417.247,9.846049,11.9201305,14.593747599999926,1.0109207956900397,1350.0,0.0,1,0,0,0.4945054945054945,1.0,48.4,48.4,91,0,,phase2-network-concurrency-interaction,0,
c9271db8a832,B0004,rest,on,uniform,medium,light,lan,medium,1,11,phase2-network-concurrency-interaction,1782673417.265,1782673508.474,10.0614075,11.97093145,12.63616589,0.9999876305196728,1653.5,0.0,1,0,0,0.5054945054945055,1.0,48.40516483516483,48.41,90,0,,phase2-network-concurrency-interaction,0,
0e015c44b559,B0004,rest,on,uniform,medium,light,lan,medium,1,12,phase2-network-concurrency-interaction,1782673508.485,1782673599.674,10.069507,12.7874165,13.67539219999999,1.0109055003231875,1951.0,0.0109890109890109,1,0,0,0.5054945054945055,1.0,48.41,48.41,91,0,,phase2-network-concurrency-interaction,0,
929f406aa324,B0004,rest,on,uniform,medium,light,lan,medium,1,13,phase2-network-concurrency-interaction,1782673599.693,1782673690.78,10.005378,12.3981475,13.61736429999999,1.0109300286067135,1616.0,0.0,1,0,0,0.5054945054945055,1.0,48.41,48.41,91,0,,phase2-network-concurrency-interaction,0,
888ca47ad3cf,B0004,rest,on,uniform,medium,light,lan,medium,1,14,phase2-network-concurrency-interaction,1782673690.79,1782673781.781,10.0813565,11.93268055,13.38079579,0.9999915292939756,1584.0,0.0222222222222222,1,0,0,0.4945054945054945,1.0,48.41175824175824,48.42,90,0,,phase2-network-concurrency-interaction,0,
bb2ec5ccd8d5,B0004,rest,on,uniform,medium,light,lan,medium,1,15,phase2-network-concurrency-interaction,1782673781.792,1782673872.776,10.092476,12.1235315,14.4160739,1.010919796763597,1381.0,0.0,1,0,0,0.4945054945054945,1.0,48.42,48.42,91,0,,phase2-network-concurrency-interaction,0,
358724f0cd05,B0004,rest,on,uniform,medium,light,lan,medium,1,16,phase2-network-concurrency-interaction,1782673872.788,1782673963.783,10.031146,12.2161665,13.40989629999999,1.010946356206192,1426.0,0.0109890109890109,1,0,0,0.5054945054945055,1.0,48.42230769230769,48.43,91,0,,phase2-network-concurrency-interaction,0,
98f7e3135c8f,B0004,rest,on,uniform,medium,light,lan,medium,1,17,phase2-network-concurrency-interaction,1782673963.795,1782674054.828,10.005856,11.716733,12.956002799999998,1.0109371912065617,1458.0,0.0,1,0,0,0.4945054945054945,1.0,48.43,48.43,91,0,,phase2-network-concurrency-interaction,0,
5462baee7c43,B0004,rest,on,uniform,medium,light,lan,medium,1,18,phase2-network-concurrency-interaction,1782674054.841,1782674145.865,9.888555,11.5559585,12.939533899999995,1.0109381904818413,1673.0,0.0,1,0,0,0.5054945054945055,1.0,48.43,48.43,91,0,,phase2-network-concurrency-interaction,0,
0bf878c4760c,B0004,rest,on,uniform,medium,light,lan,medium,1,19,phase2-network-concurrency-interaction,1782674145.879,1782674236.91,10.04522,12.270911,12.75289252,0.9999906723425616,1565.0,0.0,1,0,0,0.4835164835164835,1.0,48.43,48.43,90,0,,phase2-network-concurrency-interaction,0,
da7743467833,B0004,rest,on,uniform,medium,light,lan,medium,1,20,phase2-network-concurrency-interaction,1782674236.923,1782674328.156,10.062575,11.9668365,12.865351599999997,1.0109318327968602,1736.0,0.0109890109890109,1,0,0,0.4835164835164835,1.0,48.43,48.43,91,0,,phase2-network-concurrency-interaction,0,
09e010ae6ef5,B0004,rest,on,uniform,medium,light,lan,medium,1,21,phase2-network-concurrency-interaction,1782674328.17,1782674419.15,10.010605,12.456304,14.54106029999994,1.0109129345025931,1667.0,0.0,1,0,0,0.5054945054945055,1.0,48.43,48.43,91,0,,phase2-network-concurrency-interaction,0,
5bdb5201067c,B0004,rest,on,uniform,medium,light,lan,medium,1,22,phase2-network-concurrency-interaction,1782674419.165,1782674510.191,10.337974,11.807972,12.94640229999998,1.0109335066283756,1632.0,0.0109890109890109,1,0,0,0.4945054945054945,1.0,48.43,48.43,91,0,,phase2-network-concurrency-interaction,0,
a7c323b9890f,B0004,rest,on,uniform,medium,light,lan,medium,1,23,phase2-network-concurrency-interaction,1782674510.207,1782674601.255,10.383075,12.4816565,13.395974699999998,1.0109226752255414,1366.0,0.0,1,0,0,0.5274725274725275,1.0,48.43824175824176,48.44,91,0,,phase2-network-concurrency-interaction,0,
c1a263ce610c,B0004,rest,on,uniform,medium,light,lan,medium,1,24,phase2-network-concurrency-interaction,1782674601.273,1782674692.261,10.154996,11.574876,12.149983399999998,1.0109195559407396,1766.0,0.0,1,0,0,0.4945054945054945,1.0,48.44186813186813,48.45,91,0,,phase2-network-concurrency-interaction,0,
f77c64c47656,B0004,rest,on,uniform,medium,light,lan,medium,1,25,phase2-network-concurrency-interaction,1782674692.277,1782674783.259,9.985663,11.38592995,11.85330387,0.9999960976263398,1794.5,0.0111111111111111,1,0,0,0.4725274725274725,1.0,48.45,48.45,90,0,,phase2-network-concurrency-interaction,0,
e801d124de5e,B0004,rest,on,uniform,medium,light,lan,medium,1,26,phase2-network-concurrency-interaction,1782674783.276,1782674874.285,10.132032,12.6834,13.616264499999998,1.010920717706571,1627.0,0.0,1,0,0,0.4945054945054945,1.0,48.45,48.45,91,0,,phase2-network-concurrency-interaction,0,
86a65571f08c,B0004,rest,on,uniform,medium,light,lan,medium,1,27,phase2-network-concurrency-interaction,1782674874.303,1782674965.295,10.530782,11.644044,12.285052899999991,1.010909328678116,1701.0,0.0,1,0,0,0.5164835164835165,1.0,48.45,48.45,91,0,,phase2-network-concurrency-interaction,0,
a2a151878d84,B0004,rest,on,uniform,medium,light,lan,medium,1,28,phase2-network-concurrency-interaction,1782674965.313,1782675056.311,10.005492,11.987734,12.4973407,1.0108962303807232,1320.0,0.0109890109890109,1,0,0,0.4945054945054945,1.0,48.45813186813187,48.46,91,0,,phase2-network-concurrency-interaction,0,
7939ff91ac2c,B0004,rest,on,uniform,medium,light,lan,medium,1,29,phase2-network-concurrency-interaction,1782675056.329,1782675147.313,10.042286,11.3759005,11.883604899999993,1.0109619958230336,1734.0,0.0,1,0,0,0.5164835164835165,1.0,48.46,48.46,91,0,,phase2-network-concurrency-interaction,0,
c6ec0d16930c,B0019,graphql,off,unique,medium,light,lan,medium,50,0,phase2-network-concurrency-interaction,1782675251.162,1782675346.119,13.284721,18.584816,48.091415,50.00435702816336,1238.0,,1,0,0,41.47368421052632,53.3,60.19063157894737,60.2,4501,0,,phase2-network-concurrency-interaction,0,
de2f26983cc0,B0019,graphql,off,unique,medium,light,lan,medium,50,1,phase2-network-concurrency-interaction,1782675346.123,1782675438.374,13.321594,18.454579,50.899115,50.00403533565017,1385.0,,1,0,0,42.94456521739131,52.45,60.208260869565216,60.21,4501,0,,phase2-network-concurrency-interaction,0,
2a0c53d5680e,B0019,graphql,off,unique,medium,light,lan,medium,50,2,phase2-network-concurrency-interaction,1782675438.379,1782675530.68,13.392086,18.646424550000003,57.80971093000004,49.99937230565788,1388.5,,1,0,0,43.2054347826087,53.0,60.21434782608696,60.22,4500,0,,phase2-network-concurrency-interaction,0,
