run_uid,block_id,protocol,pattern,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,xproc_p95,xproc_med,error_rate,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,notes,impl_mode
e8f6cb91d57d,B0009,rest,baseline,high,10,22,factorial-A,1782257444.675,1782257475.089,60.0402525,74.23355844999998,104.91417672000001,164.44318808946633,9261,0.0641789,0.052816,0,99.67096774193548,102.9,64.78,64.78,4942,,passthrough
6480f238adc1,B0009,rest,baseline,high,10,23,factorial-A,1782257475.096,1782257505.472,60.748843,75.30369735,105.09806893,163.698909599088,9261,0.06502725,0.053681,0,101.52333333333334,102.9,64.78,64.78,4914,,passthrough
5cf75f1bdb90,B0009,rest,baseline,high,10,24,factorial-A,1782257505.478,1782257535.881,59.906321500000004,73.759965,108.86555767999997,165.17165529529356,9261,0.06422435,0.053249,0,101.09333333333333,102.9,64.78,64.78,4960,,passthrough
bd839c6d8763,B0009,rest,baseline,high,10,25,factorial-A,1782257535.888,1782257566.273,60.155613,74.747125,106.51765361000002,164.50646553749792,9261,0.06482354999999998,0.053349,0,100.92903225806452,103.0,64.78,64.78,4942,,passthrough
1bcbb7493e7c,B0009,rest,baseline,high,10,26,factorial-A,1782257566.282,1782257596.690,59.978684,75.7911785,107.29839833999999,164.35529036587087,9261,0.0646486,0.05294,0,101.12333333333333,102.9,64.78,64.78,4939,,passthrough
655dfc85fdf1,B0009,rest,baseline,high,10,27,factorial-A,1782257596.696,1782257627.077,59.845350999999994,74.9325969,106.09751127999989,164.9468603407477,9261,0.064195,0.0527615,0,101.05000000000001,102.9,64.78,64.78,4952,,passthrough
fab07b2c4892,B0009,rest,baseline,high,10,28,factorial-A,1782257627.084,1782257657.459,60.671967,74.094379,101.4921626,163.89311121675993,9261,0.06421,0.053083,0,102.07666666666667,103.22,64.78,64.78,4921,,passthrough
9508dadbdb0a,B0009,rest,baseline,high,10,29,factorial-A,1782257657.466,1782257687.846,59.88472,73.809474,107.04334303999984,165.7368583653787,9228,0.0637104,0.052793,0,101.10333333333334,103.0,64.78133333333334,64.79,4977,,passthrough
6673b9ced911,B0033,rest,filtered,high,10,0,factorial-A,1782257779.088,1782257809.465,30.635572500000002,44.397722249999994,56.825098399999995,318.6016938422158,3229,0.0351796,0.023111,0,104.80333333333334,105.9,64.95,64.95,9568,,passthrough
90612dd301a2,B0033,rest,filtered,high,10,1,factorial-A,1782257809.467,1782257839.851,30.2298565,45.54647514999999,57.28999807999997,320.74632029192264,3327,0.0356912,0.022677,0,103.95,106.0,64.95,64.95,9630,,passthrough
350c83ac0634,B0033,rest,filtered,high,10,2,factorial-A,1782257839.854,1782257870.222,30.521377,44.3694735,57.84240129999982,319.66622064496585,3319,0.03475925,0.022791,0,103.17096774193548,105.9,64.95,64.95,9596,,passthrough
316ee0fcd1bc,B0033,rest,filtered,high,10,3,factorial-A,1782257870.224,1782257900.623,30.684965,44.68911484999997,55.55026701999997,318.1241651299505,3229,0.03507445,0.023212999999999998,0,104.38000000000001,105.9,64.95,64.95,9552,,passthrough
4bda4f87d423,B0033,rest,filtered,high,10,4,factorial-A,1782257900.626,1782257931.087,30.5465925,44.38543775,57.463661999999815,318.8989290564452,3319,0.03480825,0.023083,0,103.71000000000001,105.95500000000001,64.95,64.95,9596,,passthrough
beee30134ba8,B0033,rest,filtered,high,10,5,factorial-A,1782257931.090,1782257961.482,30.501193,44.550545,56.064868479999724,320.1380765055178,3319,0.034841,0.022942,0,103.70967741935485,105.9,64.95,64.95,9613,,passthrough
46cb6b0728be,B0033,rest,filtered,high,10,6,factorial-A,1782257961.486,1782257991.854,30.513097,44.19552329999999,55.05173024000018,320.2659179181574,3319,0.0349203,0.022763,0,103.78,105.9,64.95,64.95,9615,,passthrough
36281a5a00f0,B0033,rest,filtered,high,10,7,factorial-A,1782257991.857,1782258022.216,30.50149,44.7786902,56.59571627999999,319.036635103131,3229,0.03527319999999999,0.023058,0,102.9709677419355,105.9,64.95,64.95,9577,,passthrough
baa2203664ab,B0033,rest,filtered,high,10,8,factorial-A,1782258022.220,1782258052.573,30.292648,44.669975600000015,57.04216824999997,321.38284345417105,3141,0.0349363,0.022677000000000003,0,104.87333333333333,105.9,64.95,64.95,9644,,passthrough
52ff7b9f3c6e,B0033,rest,filtered,high,10,9,factorial-A,1782258052.577,1782258082.968,30.5204115,44.358514150000005,56.781533330000016,319.6967973776464,3327,0.03517875,0.023065000000000002,0,103.90333333333334,105.95500000000001,64.95,64.95,9598,,passthrough
36b9ba91b245,B0033,rest,filtered,high,10,10,factorial-A,1782258082.972,1782258113.344,30.45945,43.6661666,55.71309835999966,320.0251580702812,3327,0.034609,0.022778,0,102.85161290322581,105.9,64.95,64.95,9605,,passthrough
3134017e532e,B0033,rest,filtered,high,10,11,factorial-A,1782258113.348,1782258143.723,30.353925,43.977396399999996,54.92638310000001,320.8950888546894,3327,0.03455569999999997,0.0226215,0,104.37666666666667,105.95500000000001,64.95,64.95,9632,,passthrough
037603bd4c0a,B0033,rest,filtered,high,10,12,factorial-A,1782258143.727,1782258174.096,30.429503,43.48472,55.40157419999993,321.84067087169154,3229,0.034462,0.022822,0,103.65333333333334,106.0,64.95,64.95,9661,,passthrough
1dff8321fd3d,B0033,rest,filtered,high,10,13,factorial-A,1782258174.101,1782258204.477,30.413536,43.69024555,54.39792428,322.55335715630025,3319,0.034388850000000006,0.022796,0,103.0,105.9,64.95,64.95,9684,,passthrough
74004a899186,B0033,rest,filtered,high,10,14,factorial-A,1782258204.481,1782258234.860,30.143992,43.53775260000001,54.58699313999999,323.80181686270896,3229,0.0343075,0.022705,0,104.04666666666667,105.9,64.95,64.95,9719,,passthrough
64f3db513fc8,B0033,rest,filtered,high,10,15,factorial-A,1782258234.865,1782258265.498,30.428128,44.349937249999996,56.60225395000005,320.0250744863008,3327,0.034906,0.022833,0,102.41612903225807,106.0,64.95,64.95,9606,,passthrough
64a30e615b2f,B0033,rest,filtered,high,10,16,factorial-A,1782258265.503,1782258295.867,30.450944,43.961661,56.20333753999997,320.78038011945375,3319,0.0341877,0.022723,0,104.04,105.9,64.95,64.95,9627,,passthrough
919d5f6aff37,B0033,rest,filtered,high,10,17,factorial-A,1782258295.873,1782258326.243,30.4600995,44.06432194999998,55.325586839999986,320.0456903062237,3319,0.034863649999999996,0.022948000000000003,0,103.73666666666668,105.9,64.95,64.95,9610,,passthrough
d5df01c74f65,B0033,rest,filtered,high,10,18,factorial-A,1782258326.248,1782258356.624,30.6700695,44.6375342,54.96251829999993,317.6963441977698,3274,0.035232099999999995,0.023182,0,103.76129032258065,105.95,64.95709677419354,64.96,9538,,passthrough
0474c4d33804,B0033,rest,filtered,high,10,19,factorial-A,1782258356.629,1782258386.988,30.333187000000002,44.7346329,58.23525428999999,319.0657965928676,3229,0.035119899999999996,0.022868,0,104.11,105.9,64.96,64.96,9578,,passthrough
d82af5814acb,B0033,rest,filtered,high,10,20,factorial-A,1782258386.994,1782258417.352,30.506149,43.6331178,55.27001940000001,320.1059624570977,3229,0.0346252,0.022913,0,103.76333333333334,105.9,64.96,64.96,9609,,passthrough
37a7611cf51d,B0033,rest,filtered,high,10,21,factorial-A,1782258417.359,1782258447.757,30.402664,43.415893000000004,53.75779496000014,321.4259498997389,3229,0.0342794,0.022709,0,103.54838709677419,105.9,64.96,64.96,9649,,passthrough
2b767cfde7a3,B0033,rest,filtered,high,10,22,factorial-A,1782258447.763,1782258478.170,30.217713,44.1094664,55.1322712,322.80290797779935,3229,0.03500879999999999,0.02268,0,103.79,105.9,64.96,64.96,9693,,passthrough
3b32f0a938c9,B0033,rest,filtered,high,10,23,factorial-A,1782258478.176,1782258508.563,30.507174499999998,43.671814749999996,56.85283649999968,319.74715203448346,3319,0.03425,0.022835,0,102.60000000000001,105.9,64.96,64.96,9596,,passthrough
5394c1615e68,B0033,rest,filtered,high,10,24,factorial-A,1782258508.570,1782258538.941,30.3947325,44.8155523,58.052994770000005,320.11129741534205,3319,0.03527585,0.022841,0,104.76666666666667,105.9,64.96,64.96,9608,,passthrough
ea94b2fe3d3f,B0033,rest,filtered,high,10,25,factorial-A,1782258538.948,1782258569.363,30.639445,44.0478699,57.41702984000011,317.34352969475464,3229,0.0346576,0.022917,0,103.49333333333334,105.9,64.96,64.96,9523,,passthrough
c1a2072daade,B0033,rest,filtered,high,10,26,factorial-A,1782258569.370,1782258599.752,30.577371,43.59250600000001,54.94680275999998,319.0989567440669,3319,0.034268900000000005,0.023141,0,103.06129032258065,105.4,64.96,64.96,9579,,passthrough
46abd2dd5e55,B0033,rest,filtered,high,10,27,factorial-A,1782258599.759,1782258630.147,30.63303,44.486022,55.16531440000018,317.58534563493185,3319,0.035058,0.022996,0,104.00333333333334,105.9,64.96,64.96,9531,,passthrough
a7bf047c3942,B0033,rest,filtered,high,10,28,factorial-A,1782258630.156,1782258660.551,30.344095,44.45106065000001,56.61816632999999,319.65431834355076,3229,0.03487775,0.022907,0,103.67333333333333,105.9,64.96,64.96,9594,,passthrough
97d278ce901e,B0033,rest,filtered,high,10,29,factorial-A,1782258660.558,1782258690.968,30.615857,44.3274148,57.896888779999934,315.634013341171,3319,0.034986800000000005,0.023101,0,103.62903225806453,105.95,64.96,64.96,9479,,passthrough
1f235d791e0c,B0026,rest,filtered,low,50,0,factorial-A,1782258782.317,1782258812.748,89.314452,184.18523999999996,221.26339900000008,514.2693297808055,524,0.11395419999999391,0.060896,0,106.47,108.9,69.32033333333334,69.34,15449,,passthrough
a0be84b00637,B0026,rest,filtered,low,50,1,factorial-A,1782258812.763,1782258843.203,88.952335,173.80125295,193.02755423000002,523.7360423276617,524,0.0932024999999999,0.060314999999999994,0,105.23548387096774,108.9,69.35161290322581,69.39,15740,,passthrough
0315b5f74dee,B0026,rest,filtered,low,50,2,factorial-A,1782258843.206,1782258873.670,88.524313,173.2181180499999,189.96165403000003,528.1140456576609,524,0.08466719999999998,0.059984,0,107.37,108.9,69.336,69.3675,15874,,passthrough
b0cd09975685,B0026,rest,filtered,low,50,3,factorial-A,1782258873.673,1782258904.095,87.762967,171.893606,187.03026119999998,531.8195730336619,524,0.084878,0.059736,0,105.83333333333334,108.9,69.37566666666666,69.41,15981,,passthrough
d4572758f977,B0026,rest,filtered,low,50,4,factorial-A,1782258904.102,1782258934.552,88.281151,171.3595727,185.83983807999996,528.9958910504382,524,0.08786609999999995,0.059837,0,105.78064516129032,107.95,69.35161290322581,69.4,15887,,passthrough
c8c97084fcf6,B0026,rest,filtered,low,50,5,factorial-A,1782258934.559,1782258964.968,88.104297,170.8760868999999,185.8396355,531.9264169520713,524,0.0827777,0.0596495,0,106.14666666666668,108.9,69.402,69.44,15982,,passthrough
bdd9dcd8acd9,B0026,rest,filtered,low,50,6,factorial-A,1782258964.971,1782258995.403,88.4418005,174.09484594999998,191.43433503999987,526.4720334096337,524,0.08483689999999998,0.060173,0,105.38709677419355,108.9,69.4241935483871,69.44,15830,,passthrough
3dfca73ccb40,B0026,rest,filtered,low,50,7,factorial-A,1782258995.407,1782259025.857,87.667035,169.89639739999998,184.95452623999998,531.926777848514,523,0.08490519999999997,0.059875,0,106.71333333333334,108.9,69.38833333333334,69.44,15989,,passthrough
fc413142c5a4,B0026,rest,filtered,low,50,8,factorial-A,1782259025.861,1782259056.265,87.852322,169.14579239999998,184.71048722,533.1809135819623,524,0.08464619999999998,0.059722,0,106.41000000000001,108.955,69.40066666666667,69.43,16015,,passthrough
7ee5bd28f39d,B0026,rest,filtered,low,50,9,factorial-A,1782259056.269,1782259086.688,88.19461,174.3705321,190.06409638,528.4260806530934,524,0.08680909999999999,0.059873,0,106.45483870967742,109.45,69.38161290322581,69.43,15883,,passthrough
5d2837b8b884,B0026,rest,filtered,low,50,10,factorial-A,1782259086.692,1782259117.106,88.765463,183.22884699999994,195.92026542,523.3860519341501,524,0.08520179999999994,0.060382,0,106.4,108.9,69.38033333333334,69.39,15727,,passthrough
139da93c2044,B0026,rest,filtered,low,50,11,factorial-A,1782259117.111,1782259147.513,88.149543,174.163511,190.2548606,527.8964119919929,612,0.084353,0.059996,0,105.23548387096774,108.4,69.42354838709677,69.45,15861,,passthrough
2782c26e78aa,B0026,rest,filtered,low,50,12,factorial-A,1782259147.520,1782259177.929,88.891538,181.2159694,195.71335932000005,523.2299712500982,524,0.0848665,0.060488,0,107.13666666666667,109.495,69.37633333333333,69.42,15715,,passthrough
da480e89e30e,B0026,rest,filtered,low,50,13,factorial-A,1782259177.934,1782259208.377,89.122434,183.76666075,197.5283964,521.9060746677362,524,0.08659025,0.060557,0,106.11,108.9,69.42966666666666,69.46,15686,,passthrough
4d8f4f92f5e8,B0026,rest,filtered,low,50,14,factorial-A,1782259208.382,1782259238.806,88.888543,176.117171,191.27392899999998,524.4393828604191,524,0.08293,0.060172,0,106.07096774193549,108.9,69.43096774193549,69.48,15761,,passthrough
908646eac21c,B0026,rest,filtered,low,50,15,factorial-A,1782259238.811,1782259269.237,88.93444149999999,174.7826639999999,195.2228858,524.9282986227037,524,0.08617329999999998,0.06025,0,106.14333333333335,108.955,69.44633333333333,69.49,15772,,passthrough
138531a2b08b,B0026,rest,filtered,low,50,16,factorial-A,1782259269.242,1782259299.682,88.156185,171.93091809999996,186.7565354,528.9318335619963,524,0.08443164999999997,0.0599165,0,105.5,108.45,69.41419354838709,69.42,15902,,passthrough
83a38ffdfcc1,B0026,rest,filtered,low,50,17,factorial-A,1782259299.688,1782259330.132,88.5549915,172.0644336,188.05629439999996,528.350765578679,523,0.08499994999999998,0.060206499999999996,0,106.61333333333334,108.9,69.42999999999999,69.46,15880,,passthrough
e3d69c9d3c5f,B0026,rest,filtered,low,50,18,factorial-A,1782259330.137,1782259360.560,89.29058549999999,178.38155035,195.62929162999967,522.9970641026625,523,0.08377714999999987,0.0606075,0,105.29354838709678,108.9,69.44129032258064,69.49,15714,,passthrough
ed0aed5e1c8c,B0026,rest,filtered,low,50,19,factorial-A,1782259360.566,1782259391.009,88.788877,178.25610559999998,195.74628730999999,523.7374181150656,523,0.08177839999999985,0.0600005,0,106.87,108.9,69.42966666666666,69.45,15744,,passthrough
064561d32594,B0026,rest,filtered,low,50,20,factorial-A,1782259391.014,1782259421.435,89.106974,183.0794243,197.84396966,520.9035939870174,612,0.08693769999999998,0.060752,0,106.24000000000001,108.9,69.438,69.45,15655,,passthrough
f99c8e046754,B0026,rest,filtered,low,50,21,factorial-A,1782259421.441,1782259451.861,88.680714,182.8408468,197.03970812,522.6577929085337,612,0.08875119999999984,0.060267,0,106.16451612903226,108.9,69.47483870967741,69.5,15705,,passthrough
68c4f2feb2ac,B0026,rest,filtered,low,50,22,factorial-A,1782259451.868,1782259482.364,88.683145,183.3042506,197.33276036,522.347880922073,524,0.0885268,0.060299,0,106.64,109.495,69.45966666666666,69.51,15733,,passthrough
b8e82a411463,B0026,rest,filtered,low,50,23,factorial-A,1782259482.371,1782259512.806,88.6647425,175.53013399999998,192.0161607899999,526.3570322080257,524,0.08333684999999989,0.060492,0,105.41935483870968,108.4,69.41935483870968,69.44,15822,,passthrough
89a71687687e,B0026,rest,filtered,low,50,24,factorial-A,1782259512.813,1782259543.225,88.62768700000001,174.76214149999998,189.51317850000004,524.691777655142,524,0.09061274999999999,0.0600295,0,106.57000000000001,108.45000000000002,69.47666666666667,69.5,15766,,passthrough
c2f88eecce4a,B0026,rest,filtered,low,50,25,factorial-A,1782259543.232,1782259573.663,88.403603,177.52937039999998,193.95633243999995,521.93733265351,524,0.08793439999999998,0.059855,0,106.26451612903226,118.4,69.50451612903225,69.52,15689,,passthrough
4418511ef18c,B0026,rest,filtered,low,50,26,factorial-A,1782259573.670,1782259604.112,89.075188,185.350633,197.80326668,519.1907499404545,612,0.08967099999999999,0.060773,0,107.27666666666667,108.9,69.45733333333332,69.46,15605,,passthrough
a8a2ec2d38db,B0026,rest,filtered,low,50,27,factorial-A,1782259604.119,1782259634.537,88.3138935,174.01968749999995,196.01081394999997,527.1766305985245,523,0.08515234999999997,0.060011,0,106.11333333333334,108.9,69.51033333333334,69.54,15844,,passthrough
154ad5c5a9d6,B0026,rest,filtered,low,50,28,factorial-A,1782259634.544,1782259664.974,87.989377,170.00522679999992,189.56989292000003,529.2155309591905,524,0.08560479999999988,0.059747,0,105.84193548387097,108.9,69.50096774193548,69.515,15907,,passthrough
c787ab172cab,B0026,rest,filtered,low,50,29,factorial-A,1782259664.981,1782259695.424,88.215463,179.7755116,194.64002048,525.5546726213767,523,0.08618079999999999,0.059756,0,106.41666666666667,109.0,69.49066666666667,69.52,15797,,passthrough
90a5d08448ab,B0001,rest,baseline,low,10,0,factorial-A,1782259786.553,1782259816.928,20.6798745,30.859402,38.84736136000003,464.8533360763186,1864,0.023810199999999997,0.015055,0,105.28064516129032,107.9,69.2,69.2,13950,,passthrough
553e0272ff8c,B0001,rest,baseline,low,10,1,factorial-A,1782259816.930,1782259847.303,20.85564,31.150121199999997,38.54940739999998,464.14536389171525,1810,0.02454559999999999,0.015151,0,105.29666666666667,107.9,69.2,69.2,13929,,passthrough
4445b00d7143,B0001,rest,baseline,low,10,2,factorial-A,1782259847.306,1782259877.682,20.6793275,30.28560564999998,37.328561480000005,467.2580046457308,1864,0.023648399999999993,0.0148755,0,103.99032258064517,107.0,69.2,69.2,14024,,passthrough
0141f0fe4b43,B0001,rest,baseline,low,10,3,factorial-A,1782259877.685,1782259908.071,20.823058,30.616978699999997,37.98219852,462.54316197787506,1864,0.02371785,0.015075,0,105.86333333333334,107.0,69.2,69.2,13884,,passthrough
c3887f33fb29,B0001,rest,baseline,low,10,4,factorial-A,1782259908.076,1782259938.461,20.7944155,31.195861,39.68935324999995,462.30203826146493,1864,0.024524049999999985,0.015109,0,105.21333333333334,107.0,69.2,69.2,13878,,passthrough
37c1c3c9d5ab,B0001,rest,baseline,low,10,5,factorial-A,1782259938.464,1782259968.821,20.768876,30.568648599999992,38.54121737999999,466.2701368579177,1864,0.0236473,0.015074,0,104.22903225806452,106.95,69.2,69.2,13995,,passthrough
b61d8ce356b9,B0001,rest,baseline,low,10,6,factorial-A,1782259968.825,1782259999.222,20.743049999999997,31.1166895,38.08532174,464.99883247070545,1810,0.02413754999999999,0.015068000000000002,0,106.06,107.9,69.2,69.2,13960,,passthrough
25690f060626,B0001,rest,baseline,low,10,7,factorial-A,1782259999.225,1782260029.617,20.803,30.639250099999987,38.74886527999958,464.39673988168647,1864,0.023745399999999982,0.015104,0,105.19666666666667,107.9,69.2,69.2,13939,,passthrough
