run_uid,block_id,protocol,pattern,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,xproc_p95,xproc_med,error_rate,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,notes
ed32e244773c,B0005,rest,baseline,medium,100,22,run-sesi-1,1782115402.953,1782115463.578,391.80105000000003,503.84804915,535.37379586,245.34948370526135,5517,0.3633315999999999,0.25978100000000004,0,102.71666666666667,104.9,71.44766666666666,71.5,14784,
87d79814a3f1,B0005,rest,baseline,medium,100,23,run-sesi-1,1782115463.601,1782115524.297,390.682812,502.78521395,529.28108709,246.05982645934665,5511,0.36164759999999996,0.25934650000000004,0,102.26557377049181,104.1,71.45508196721312,71.51,14832,
3284b64907f2,B0005,rest,baseline,medium,100,24,run-sesi-1,1782115524.320,1782115584.947,390.745688,510.927523,544.219867,245.521880918939,5488,0.36689299999999997,0.259687,0,103.11500000000001,104.42,71.47866666666667,71.55,14795,
2e6d4e505e22,B0005,rest,baseline,medium,100,25,run-sesi-1,1782115584.971,1782115645.647,391.720405,514.5600479999999,546.7467058099994,244.2434197070653,5502,0.37186095,0.26031550000000003,0,102.94333333333334,104.805,71.47583333333333,71.52,14722,
c1668c7665a9,B0005,rest,baseline,medium,100,26,run-sesi-1,1782115645.671,1782115706.327,392.96889550000003,513.3711752500001,548.6208308499995,243.8270885646148,5502,0.36767625,0.259283,0,102.78833333333334,104.9,71.46116666666667,71.47,14696,
020dc18a8d25,B0005,rest,baseline,medium,100,27,run-sesi-1,1782115706.351,1782115767.072,390.0780545,506.57215055,539.6490739,245.97825602404274,5502,0.36898065,0.25843700000000003,0,102.3704918032787,104.0,71.47655737704918,71.54,14830,
b193b6366004,B0005,rest,baseline,medium,100,28,run-sesi-1,1782115767.096,1782115827.796,392.023747,506.7809634999999,535.83452303,245.0375624966775,5488,0.3691837,0.25862,0,103.03333333333333,104.9,71.47783333333334,71.52,14774,
b50800433931,B0005,rest,baseline,medium,100,29,run-sesi-1,1782115827.820,1782115888.471,392.972754,513.9086866,541.47203366,243.7322700588665,5502,0.37063179999999996,0.260707,0,102.64,104.9,71.52316666666667,71.57,14687,
1e62b415ef98,B0001,rest,baseline,low,50,0,run-sesi-1,1782116069.913,1782116130.453,106.743619,201.79669834999999,219.99492962999997,438.5132323796364,1864,0.10340829999999998,0.0759385,0,104.17833333333334,105.95,71.5795,71.58,26384,
1893e48a603c,B0001,rest,baseline,low,50,1,run-sesi-1,1782116130.468,1782116191.017,106.105572,200.956244,223.89177300000003,441.18002042221434,1864,0.09870239999999995,0.075684,0,103.38000000000001,105.9,71.57816666666666,71.58,26545,
a5cf220b651c,B0001,rest,baseline,low,50,2,run-sesi-1,1782116191.038,1782116251.538,106.804489,200.0757344,219.26900234,439.5748006954699,1864,0.09644209999999999,0.075965,0,104.36833333333334,105.9,71.58,71.58,26415,
d7f899e19415,B0001,rest,baseline,low,50,3,run-sesi-1,1782116251.557,1782116312.048,105.988381,197.52237119999998,215.03087915999998,443.7338875539127,1864,0.10153799999999996,0.075171,0,104.08666666666667,105.9,71.57816666666666,71.58,26677,
f9d5db1c42f8,B0001,rest,baseline,low,50,4,run-sesi-1,1782116312.066,1782116372.498,106.3402485,200.47326999999999,218.19561768999998,441.5428046671536,1864,0.09819189999999994,0.0756075,0,104.36166666666668,106.9,71.58,71.58,26512,
01e31b199839,B0001,rest,baseline,low,50,5,run-sesi-1,1782116372.514,1782116432.957,106.74169850000001,205.47362569999993,224.19550713000004,438.1347620044613,1810,0.099011,0.076083,0,104.36,105.95,71.58,71.58,26324,
c4966cdd6565,B0001,rest,baseline,low,50,6,run-sesi-1,1782116432.973,1782116493.420,106.514572,199.01435800000002,217.04220429999998,440.9247440884366,1864,0.09665699999999999,0.076016,0,104.14500000000001,106.045,71.58566666666667,71.59,26471,
b1b5207f89ac,B0001,rest,baseline,low,50,7,run-sesi-1,1782116493.439,1782116553.875,107.094567,202.367155,218.51123179999982,439.07171523289344,1864,0.0998333,0.076133,0,104.08500000000001,105.9,71.57966666666667,71.59,26375,
1494d59216dc,B0001,rest,baseline,low,50,8,run-sesi-1,1782116553.895,1782116614.325,106.919427,199.40584199999998,214.4266686,439.8985115125487,1864,0.09999199999999994,0.075888,0,103.98666666666666,105.9,71.58,71.58,26413,
b00c0a5637d4,B0001,rest,baseline,low,50,9,run-sesi-1,1782116614.342,1782116674.763,106.468028,203.68763729999998,221.01160868000002,440.3904654983848,1864,0.09708969999999999,0.076104,0,104.13333333333334,105.905,71.5795,71.58,26447,
f1dec28c063b,B0001,rest,baseline,low,50,10,run-sesi-1,1782116674.781,1782116735.237,106.5347605,202.91409165,217.45456183999994,439.5514034379148,1864,0.10078539999999991,0.075731,0,104.26833333333335,105.9,71.57849999999999,71.58,26398,
73e5e596365e,B0001,rest,baseline,low,50,11,run-sesi-1,1782116735.255,1782116795.701,107.099223,200.01509129999997,219.26172373999998,439.5079115176293,1897,0.10100439999999997,0.076006,0,104.80000000000001,105.95,71.57983333333333,71.58,26407,
c8eb5cbde459,B0001,rest,baseline,low,50,12,run-sesi-1,1782116795.720,1782116858.868,106.665603,199.66911094999998,214.42326910999995,441.11944167353477,1864,0.09551544999999997,0.075866,0,99.66507936507936,105.9,71.57761904761904,71.58,26502,
5ef2d2b2ae87,B0001,rest,baseline,low,50,13,run-sesi-1,1782116858.889,1782116919.332,106.86184,198.37265499999995,214.71997574000002,440.35672324060073,1864,0.09734019999999993,0.075474,0,104.32666666666667,105.9,71.58416666666668,71.59,26447,
7e60b100360c,B0001,rest,baseline,low,50,14,run-sesi-1,1782116919.352,1782116979.766,106.80577,200.80847325,217.440739,440.1493312981125,1864,0.099632,0.0764555,0,103.94000000000001,105.9,71.58883333333334,71.59,26426,
08364a8c71fc,B0001,rest,baseline,low,50,15,run-sesi-1,1782116979.785,1782117040.213,105.358866,194.92060429999998,212.76333040000003,446.0364841810717,1864,0.09733359999999999,0.074877,0,103.76557377049181,105.9,71.59147540983606,71.6,26795,
55462c981ccd,B0001,rest,baseline,low,50,16,run-sesi-1,1782117040.234,1782117100.660,106.6504745,201.83356450000002,220.69820415,440.0939988002121,1864,0.09702074999999999,0.0752085,0,104.16166666666668,105.9,71.59083333333334,71.6,26436,
8608a7834f0b,B0001,rest,baseline,low,50,17,run-sesi-1,1782117100.680,1782117161.226,105.778873,192.99476539999998,212.5670634,444.16692816923245,1864,0.10196809999999978,0.075026,0,103.80491803278689,105.9,71.58901639344262,71.59,26727,
bffa408e61ce,B0001,rest,baseline,low,50,18,run-sesi-1,1782117161.246,1782117221.703,106.097071,198.575471,219.63657,442.8814032711751,1864,0.098275,0.074951,0,104.18833333333333,105.9,71.58216666666667,71.59,26601,
01a7d666ff77,B0001,rest,baseline,low,50,19,run-sesi-1,1782117221.725,1782117282.154,105.828092,201.446148,226.955547,441.3099319530543,1864,0.100475,0.074986,0,103.59672131147542,105.9,71.58901639344262,71.59,26501,
fb2793de6602,B0001,rest,baseline,low,50,20,run-sesi-1,1782117282.175,1782117342.632,106.929206,200.83462099999994,219.74902415999998,438.35185485947903,1864,0.10888239999999968,0.076223,0,104.57166666666667,105.905,71.59,71.59,26337,
d9a3728e1cbf,B0001,rest,baseline,low,50,21,run-sesi-1,1782117342.654,1782117403.085,106.86374599999999,202.96114404999992,222.24689539999997,438.1261381921936,1864,0.1006918,0.076773,0,104.11333333333334,106.9,71.58866666666667,71.59,26312,
2aa40fbe6c22,B0001,rest,baseline,low,50,22,run-sesi-1,1782117403.114,1782117463.540,106.744488,200.9989334,221.6974054,440.1136809284828,1864,0.09717419999999995,0.076018,0,104.16393442622952,106.9,71.5883606557377,71.59,26429,
ae68ca22ec0c,B0001,rest,baseline,low,50,23,run-sesi-1,1782117463.567,1782117524.025,105.94274899999999,202.08358744999995,219.59077610999998,441.290183572648,1810,0.09873129999999995,0.0760575,0,103.97166666666668,105.9,71.58833333333334,71.59,26512,
a5e972a32d5c,B0001,rest,baseline,low,50,24,run-sesi-1,1782117524.048,1782117584.513,107.43263300000001,202.7587641499999,220.4430445,437.40382989392043,1864,0.1001005,0.076367,0,104.0688524590164,105.9,71.5883606557377,71.59,26274,
9ebf5a942a26,B0001,rest,baseline,low,50,25,run-sesi-1,1782117584.541,1782117644.984,105.94311,200.28363799999997,217.51788359999992,442.6130387028718,1864,0.10002079999999991,0.075345,0,104.18333333333334,105.9,71.58983333333333,71.59,26589,
2c2600289173,B0001,rest,baseline,low,50,26,run-sesi-1,1782117645.008,1782117705.438,106.586786,203.01240399999995,219.90426112000003,439.8115224957709,1810,0.09911479999999999,0.075543,0,103.97049180327869,106.0,71.58311475409836,71.59,26413,
c07530f9b886,B0001,rest,baseline,low,50,27,run-sesi-1,1782117705.461,1782117765.967,106.629315,203.2401216999999,219.7614816599999,440.0302351959416,1897,0.09857349999999995,0.075943,0,104.67333333333333,105.95,71.59,71.59,26427,
6ac9b28bcebf,B0001,rest,baseline,low,50,28,run-sesi-1,1782117765.994,1782117826.574,107.152944,200.702592,215.95334344,438.36166799785434,1864,0.0986238,0.076339,0,103.55737704918033,105.9,71.59,71.59,26385,
59a0a11f4118,B0001,rest,baseline,low,50,29,run-sesi-1,1782117826.598,1782117887.262,106.998283,203.24309239999994,218.39681865999998,438.5227252854575,1864,0.09800439999999996,0.076815,0,104.39,105.9,71.5895,71.59,26327,
ad8606731712,B0002,rest,baseline,low,100,0,run-sesi-1,1782118068.923,1782118129.586,223.104062,340.974153,360.1812775,417.8146246879342,1864,0.25884700000000005,0.146312,0,104.08852459016394,106.9,71.60229508196721,71.63,25126,
6826da4cd2e6,B0002,rest,baseline,low,100,1,run-sesi-1,1782118129.599,1782118190.139,221.4956545,339.17130749999995,354.89529596999995,421.1379165172405,1864,0.2581717499999999,0.1450765,0,105.54,106.9,71.58283333333333,71.63,25334,
07747c227813,B0002,rest,baseline,low,100,2,run-sesi-1,1782118190.152,1782118250.779,221.0909155,339.952575,356.964838,421.119524596953,1810,0.26004555,0.14537450000000002,0,104.40655737704918,106.9,71.63655737704919,71.75,25370,
7e2801a6c255,B0002,rest,baseline,low,100,3,run-sesi-1,1782118250.792,1782118311.337,222.657789,343.29901359999997,359.3667846,418.32688725170857,1864,0.2611339,0.146119,0,104.89333333333335,106.9,71.63283333333334,71.67,25163,
6e2c89abef0b,B0002,rest,baseline,low,100,4,run-sesi-1,1782118311.351,1782118371.968,223.256429,345.484847,362.6741432,416.2931905823478,1897,0.2644685,0.146683,0,105.21333333333334,106.9,71.62733333333334,71.65,25071,
35ab5e4a5a5a,B0002,rest,baseline,low,100,5,run-sesi-1,1782118371.982,1782118432.542,221.01732,343.7937835,364.8545614499999,420.0445724148469,1897,0.26036475000000003,0.14512,0,104.16393442622952,106.9,71.6416393442623,71.65,25266,
b71d918f9721,B0002,rest,baseline,low,100,6,run-sesi-1,1782118432.556,1782118493.121,220.7904695,342.06868449999996,360.52856467,421.19941010800824,1864,0.25931699999999996,0.144619,0,105.13333333333334,106.9,71.60600000000001,71.65,25334,
ef8d555a2169,B0002,rest,baseline,low,100,7,run-sesi-1,1782118493.136,1782118553.723,220.26374199999998,340.35696275,360.27143637999984,422.1554868648039,1864,0.25615629999999995,0.144317,0,104.16229508196722,105.9,71.6172131147541,71.65,25398,
9f6061ed8327,B0002,rest,baseline,low,100,8,run-sesi-1,1782118553.737,1782118614.256,220.80769,343.52928099999997,358.3760775,420.19431894961116,1864,0.26109625000000003,0.14471650000000003,0,104.89500000000001,106.045,71.61783333333334,71.65,25266,
c5f95613e15c,B0002,rest,baseline,low,100,9,run-sesi-1,1782118614.271,1782118674.795,219.141041,341.6049725,359.2603931999999,423.90352505236314,1810,0.259802,0.144379,0,104.38196721311476,106.9,71.61508196721311,71.65,25491,
b94a5d995fe7,B0002,rest,baseline,low,100,10,run-sesi-1,1782118674.815,1782118735.342,219.13355,340.5189778,359.22925576,423.2329831973634,1864,0.259438,0.144264,0,104.72666666666667,106.9,71.70333333333333,71.86,25449,
1261f0bb0729,B0002,rest,baseline,low,100,11,run-sesi-1,1782118735.358,1782118795.898,219.811916,341.75100384999996,356.52418244,423.1212285150659,1864,0.25949665,0.14482650000000002,0,104.6377049180328,106.9,71.66639344262295,71.68,25444,
1227ad7d5445,B0002,rest,baseline,low,100,12,run-sesi-1,1782118795.914,1782118856.490,222.862965,343.172962,359.1089715799998,417.8116217255726,1864,0.26204494999999994,0.14618,0,104.98333333333333,106.9,71.66216666666666,71.71,25132,
b18ccbb72431,B0002,rest,baseline,low,100,13,run-sesi-1,1782118856.506,1782118917.085,223.586477,344.6686756,361.29152532,416.4337425686092,1864,0.2644414,0.147351,0,104.50819672131148,106.9,71.66311475409836,71.68,25039,
372d8ef78c75,B0002,rest,baseline,low,100,14,run-sesi-1,1782118917.102,1782118977.635,222.984591,344.35058239999995,358.79183293999995,417.3240432130123,1864,0.26296059999999993,0.146846,0,104.62833333333334,106.9,71.66883333333334,71.68,25103,
500782f7a657,B0002,rest,baseline,low,100,15,run-sesi-1,1782118977.653,1782119038.315,223.460705,342.65461980000003,358.07046511,416.795802479114,1897,0.261238,0.14658949999999998,0,104.46229508196721,106.9,71.66672131147541,71.68,25114,
ad3dd20f1712,B0002,rest,baseline,low,100,16,run-sesi-1,1782119038.333,1782119098.907,221.915132,343.30316124999996,360.61179484,419.6553858239193,1864,0.26152719999999996,0.145897,0,104.14918032786886,106.9,71.65918032786885,71.68,25238,
064318296bb3,B0002,rest,baseline,low,100,17,run-sesi-1,1782119098.925,1782119159.482,222.319757,341.0391985,357.4481970000001,419.13265597128077,1864,0.2592965,0.145782,0,105.38666666666667,106.9,71.63833333333334,71.65,25211,
0982e9051bd6,B0002,rest,baseline,low,100,18,run-sesi-1,1782119159.506,1782119220.020,224.1413285,343.3959675,359.49553754,415.3404275943622,1897,0.26255975,0.147534,0,104.09836065573771,106.9,71.66344262295083,71.69,24974,
719921b4e6ab,B0002,rest,baseline,low,100,19,run-sesi-1,1782119220.038,1782119280.540,224.208307,343.22144075,359.56261325,417.02116794078546,1864,0.261792,0.146887,0,105.07166666666667,106.9,71.65666666666667,71.69,25076,
b88b054c217d,B0002,rest,baseline,low,100,20,run-sesi-1,1782119280.559,1782119341.076,222.731363,345.812241,361.67384721999997,417.50822367986916,1864,0.2613348999999999,0.145994,0,104.50983606557378,106.9,71.65049180327868,71.69,25107,
e5b054a32de0,B0002,rest,baseline,low,100,21,run-sesi-1,1782119341.095,1782119401.629,222.319066,344.92083405,363.8391383300001,417.1758516420614,1864,0.26367704999999997,0.14563150000000002,0,105.56833333333334,106.9,71.64983333333333,71.69,25088,
3d83fbc93f04,B0002,rest,baseline,low,100,22,run-sesi-1,1782119401.649,1782119462.173,221.851582,342.3718362,357.4421426,419.25822750818025,1864,0.2607153,0.145604,0,104.60983606557377,106.9,71.6544262295082,71.69,25215,
f7435d13eb90,B0002,rest,baseline,low,100,23,run-sesi-1,1782119462.193,1782119522.709,220.867503,339.7041137,357.69350715999997,421.407110148434,1810,0.25854889999999997,0.144889,0,105.185,106.9,71.66616666666667,71.69,25343,
ce9fb3d3e0df,B0002,rest,baseline,low,100,24,run-sesi-1,1782119522.738,1782119583.260,223.3588265,344.05406525,359.53360549999996,416.97548166382006,1864,0.26122475,0.1463775,0,104.21803278688525,106.9,71.66688524590164,71.68,25076,
e3d346ddc6d2,B0002,rest,baseline,low,100,25,run-sesi-1,1782119583.281,1782119643.796,218.19260500000001,335.0894338,352.47292837,427.31271685031334,1864,0.25484015,0.143912,0,104.72833333333334,106.9,71.74866666666667,71.91099999999999,25698,
ef75a9aa35cd,B0002,rest,baseline,low,100,26,run-sesi-1,1782119643.817,1782119704.370,218.479961,337.88254355000004,353.5060464200001,424.55691982467084,1864,0.2561752,0.14329750000000002,0,104.22786885245903,106.9,71.71295081967213,71.74,25540,
e8dcbe2944aa,B0002,rest,baseline,low,100,27,run-sesi-1,1782119704.391,1782119767.636,218.505325,336.3080655,352.44099401,426.5672986906655,1864,0.253598,0.143618,0,100.67619047619048,106.9,71.70174603174603,71.74,25662,
6b810616c55c,B0002,rest,baseline,low,100,28,run-sesi-1,1782119767.658,1782119828.194,218.40194350000002,334.80201795,351.94912105,427.0973204810868,1864,0.25400169999999994,0.14372849999999998,0,104.75833333333334,106.9,71.71066666666667,71.74,25680,
d3821717961a,B0002,rest,baseline,low,100,29,run-sesi-1,1782119828.220,1782119888.777,219.5789385,342.1141105,360.25088302,422.8299898250389,1864,0.26176615,0.1446825,0,104.64918032786886,106.9,71.72147540983606,71.74,25430,
35373f20d700,B0054,graphql,filtered,low,10,0,run-sesi-1,1782120071.567,1782120131.970,70.119387,163.89421519999993,183.44979608,129.95245161556088,554,0.13509019999999988,0.057009,0,102.20500000000001,102.9,72.49616666666667,72.5,7805,
e7dd9ae9d475,B0054,graphql,filtered,low,10,1,run-sesi-1,1782120131.976,1782120192.369,70.202857,167.257141,182.448644,129.50448094614853,554,0.13389099999999998,0.057139,0,101.63833333333334,102.9,72.49833333333333,72.5,7776,
70075d2bd26d,B0054,graphql,filtered,low,10,2,run-sesi-1,1782120192.375,1782120252.788,70.451406,171.427697,185.41105857999997,128.27506910445788,642,0.1510885,0.05684,0,101.30000000000001,102.9,72.49704918032786,72.5,7703,
7eca3e6b4d37,B0054,graphql,filtered,low,10,3,run-sesi-1,1782120252.795,1782120313.215,70.0249785,170.57567525,187.93578995000016,129.32169200086358,553,0.14556575,0.0570345,0,101.92500000000001,102.9,72.49733333333333,72.5,7766,
9a6794864187,B0054,graphql,filtered,low,10,4,run-sesi-1,1782120313.222,1782120373.616,70.114689,166.5989845,185.67656290000002,129.7909223217522,554,0.132356,0.056873,0,101.52666666666667,102.905,72.5,72.5,7791,
be2584d83366,B0054,graphql,filtered,low,10,5,run-sesi-1,1782120373.630,1782120434.059,69.806222,142.2603165,162.47815051999999,132.4366002903327,553,0.11911589999999998,0.056259,0,101.45901639344262,102.9,72.49803278688525,72.5,7955,
439ed5bdc2ff,B0054,graphql,filtered,low,10,6,run-sesi-1,1782120434.067,1782120494.468,69.796611,164.38289529999994,179.6103073,130.62897301609067,642,0.1377675999999999,0.056606,0,101.60333333333334,103.0,72.5085,72.51,7843,
a6da5e9bf538,B0054,graphql,filtered,low,10,7,run-sesi-1,1782120494.476,1782120554.910,69.918781,146.53263975000002,173.53172085000014,131.48574867132717,554,0.124747,0.057097,0,101.05737704918033,102.9,72.50983606557378,72.51,7896,
f17ad7a0328c,B0054,graphql,filtered,low,10,8,run-sesi-1,1782120554.919,1782120615.315,70.0766025,155.97023015,168.11474209,131.02519529377423,554,0.1316824499999999,0.0564685,0,102.05833333333334,102.905,72.51033333333334,72.52,7868,
0fa524d082d3,B0054,graphql,filtered,low,10,9,run-sesi-1,1782120615.324,1782120675.727,70.02136300000001,159.16868775,181.6153786899999,130.03662785419712,554,0.13650159999999997,0.056358,0,101.605,102.9,72.51983333333332,72.52,7810,
7f05228399af,B0054,graphql,filtered,low,10,10,run-sesi-1,1782120675.736,1782120736.139,69.933503,163.13725789999998,181.49553289999997,130.12121988964395,554,0.13124269999999977,0.056863,0,101.04590163934427,102.9,72.51737704918033,72.52,7815,
20226f1cb107,B0054,graphql,filtered,low,10,11,run-sesi-1,1782120736.149,1782120796.535,69.877433,142.1975967,169.28147919999998,131.96868188798575,554,0.12414949999999965,0.056872,0,102.00166666666667,102.905,72.52,72.52,7923,
bc0abc17e6a2,B0054,graphql,filtered,low,10,12,run-sesi-1,1782120796.545,1782120856.939,70.08179799999999,159.74473154999995,176.22348089,130.53182758325528,554,0.12260019999999974,0.056602,0,101.51833333333335,102.905,72.52566666666667,72.53,7838,
fddd30737791,B0054,graphql,filtered,low,10,13,run-sesi-1,1782120856.949,1782120917.361,69.8408025,163.14142359999997,178.92955183,130.44468983952373,554,0.13783999999999996,0.0561755,0,101.23114754098361,102.9,72.5272131147541,72.53,7834,
2ce2f8910244,B0054,graphql,filtered,low,10,14,run-sesi-1,1782120917.372,1782120977.790,70.293939,157.724138,186.93023759999997,129.56047332605024,553,0.134763,0.057271,0,101.90333333333334,102.9,72.52783333333333,72.53,7781,
1ec12ce898be,B0054,graphql,filtered,low,10,15,run-sesi-1,1782120977.800,1782121038.194,70.136516,158.18704009999996,180.41836742,130.22778771283436,553,0.13762249999999998,0.05677,0,101.53500000000001,102.9,72.52766666666666,72.53,7818,
0f7f783fbfe4,B0054,graphql,filtered,low,10,16,run-sesi-1,1782121038.205,1782121098.598,70.142114,149.30828979999995,174.82416211999978,130.78957864839387,553,0.12545759999999995,0.056772,0,101.55333333333334,102.9,72.52633333333333,72.53,7853,
4ef6f9c3ffa2,B0054,graphql,filtered,low,10,17,run-sesi-1,1782121098.609,1782121159.035,70.34616550000001,170.498316,185.42963681999998,129.07579461803775,642,0.14048499999999997,0.0566925,0,101.54262295081968,102.9,72.52786885245902,72.53,7752,
73e5e99825df,B0054,graphql,filtered,low,10,18,run-sesi-1,1782121159.047,1782121219.469,70.303489,169.97569174999995,185.27860013999998,128.86753005760795,553,0.14674879999999996,0.0566675,0,101.60833333333333,102.95,72.533,72.54,7740,
2b0836407c4d,B0054,graphql,filtered,low,10,19,run-sesi-1,1782121219.484,1782121279.879,70.143243,145.05236579999996,166.33870557,131.64450754244896,554,0.12407259999999999,0.0564525,0,101.11967213114755,102.9,72.53803278688525,72.54,7904,
be288708e122,B0054,graphql,filtered,low,10,20,run-sesi-1,1782121279.891,1782121340.308,70.19429650000001,161.89052974999998,179.53244875000001,129.80667029717952,553,0.139396,0.0563555,0,102.04166666666667,102.9,72.53866666666667,72.54,7796,
97d8e2e303ec,B0054,graphql,filtered,low,10,21,run-sesi-1,1782121340.321,1782121400.729,70.024093,155.28874639999995,176.00114754,130.9961952559216,553,0.13005239999999993,0.056778,0,101.58500000000001,102.905,72.53916666666667,72.54,7867,
682d189069aa,B0054,graphql,filtered,low,10,22,run-sesi-1,1782121400.743,1782121461.149,69.9607785,152.01150764999988,164.9940562,131.7168960999005,554,0.12172024999999984,0.056848499999999996,0,101.46557377049182,102.9,72.53934426229509,72.54,7910,
09b1d2166202,B0054,graphql,filtered,low,10,23,run-sesi-1,1782121461.163,1782121521.571,69.950401,157.8445198,177.67817525000004,130.73640614841227,553,0.13454505,0.056859,0,101.69000000000001,102.9,72.54316666666666,72.55,7850,
eb75dd379eab,B0054,graphql,filtered,low,10,24,run-sesi-1,1782121521.586,1782121582.009,70.268137,168.2001792,182.36258406,128.99791539968163,554,0.14576219999999998,0.05656,0,101.56,103.0,72.54716666666667,72.55,7747,
600105344f75,B0054,graphql,filtered,low,10,25,run-sesi-1,1782121582.085,1782121642.614,70.09464299999999,155.00113375,166.90787590000002,131.26463720492544,642,0.12768800000000002,0.056599,0,101.98666666666668,102.9,72.56483333333333,72.57,7896,
bdf8633df1fe,B0054,graphql,filtered,low,10,26,run-sesi-1,1782121642.660,1782121703.114,70.26602399999999,145.80126494999996,164.83992034,131.27948939774942,554,0.12134889999999993,0.05665,0,101.45,102.9,72.56566666666666,72.57,7884,
290a99ad1348,B0054,graphql,filtered,low,10,27,run-sesi-1,1782121703.132,1782121763.544,70.3274515,154.95714419999996,168.67582140000002,130.70932010356145,643,0.1276116999999999,0.0566355,0,101.45,102.9,72.56733333333332,72.57,7850,
0487c33da39b,B0054,graphql,filtered,low,10,28,run-sesi-1,1782121763.569,1782121824.013,70.279968,168.3366668,184.64924112,129.1488297584727,554,0.14380079999999998,0.057915,0,101.49344262295082,102.9,72.57,72.57,7757,
77a9fe4def1f,B0054,graphql,filtered,low,10,29,run-sesi-1,1782121824.029,1782121884.448,70.3657635,172.0544855,190.67226090000005,128.47516571769862,554,0.149655,0.056971,0,101.67,103.0,72.56816666666666,72.57,7716,
1210d701afc7,B0011,rest,partial,low,100,0,run-sesi-1,1782122067.524,1782122128.014,176.621584,298.4878389,318.53035525999996,512.4251875994751,922,0.2377396,0.119266,0,105.20166666666667,107.9,71.24483333333333,71.26,30803,
2e01f360aa3d,B0011,rest,partial,low,100,1,run-sesi-1,1782122128.032,1782122189.525,175.9299425,294.80953925,308.04144871,516.751620861154,922,0.23282455,0.118566,0,103.01612903225806,106.9,71.26403225806452,71.27,31048,
a037ba765b69,B0011,rest,partial,low,100,2,run-sesi-1,1782122189.538,1782122250.032,175.72116699999998,294.90236315,310.1238274,516.195898267232,922,0.234962,0.1191295,0,105.08500000000001,107.045,71.27,71.27,31028,
f36001e5ca24,B0011,rest,partial,low,100,3,run-sesi-1,1782122250.046,1782122310.539,177.550654,294.1046942,306.25614744,513.3505756365597,922,0.23302430000000002,0.118624,0,104.95166666666667,106.9,71.30266666666667,71.31,30855,
f3a51e40320b,B0011,rest,partial,low,100,4,run-sesi-1,1782122310.554,1782122371.017,175.844874,295.04886375,305.72361945,515.949026267519,914,0.2336115,0.1183645,0,104.98360655737706,107.9,71.33606557377048,71.36,31006,
1d9f0309eeff,B0011,rest,partial,low,100,5,run-sesi-1,1782122371.032,1782122431.523,175.83297349999998,298.39845235,311.87758235,515.9127668984935,922,0.2371551,0.118416,0,104.95500000000001,106.95,71.36766666666666,71.37,31010,
937e54e6e3b1,B0011,rest,partial,low,100,6,run-sesi-1,1782122431.538,1782122492.040,173.3144375,292.65716625,304.42813574999997,522.5137826545106,922,0.23326249999999998,0.1175585,0,104.33934426229509,106.9,71.38967213114753,71.39,31406,
9a7096a9ad77,B0011,rest,partial,low,100,7,run-sesi-1,1782122492.056,1782122552.629,172.2500725,287.28091,305.41123339999996,527.7542094567451,922,0.2273285,0.116223,0,104.63666666666667,106.045,71.44783333333334,71.45,31766,
1c887519f113,B0011,rest,partial,low,100,8,run-sesi-1,1782122552.644,1782122613.140,175.338379,295.7348414,307.98587136000003,517.775496758227,906,0.23414879999999996,0.118409,0,104.67868852459017,106.9,71.4616393442623,71.47,31117,
e8e9f88c990e,B0011,rest,partial,low,100,9,run-sesi-1,1782122613.156,1782122673.700,176.732419,295.71954059999996,308.3559598,514.346464001196,922,0.23547379999999998,0.119318,0,105.19333333333334,106.95,71.45633333333333,71.46,30933,
ffff15f3ee01,B0011,rest,partial,low,100,10,run-sesi-1,1782122673.726,1782122734.207,170.065431,283.39777599999996,296.48596860000004,535.1297049520879,922,0.2257,0.115531,0,104.28032786885247,106.9,71.49688524590164,71.57,32165,
09ba210e2474,B0011,rest,partial,low,100,11,run-sesi-1,1782122734.223,1782122794.742,174.283308,293.739851,306.1835496,519.1458735410241,932,0.234026,0.117368,0,105.19166666666668,106.9,71.47466666666666,71.48,31221,
6724c9374796,B0011,rest,partial,low,100,12,run-sesi-1,1782122794.759,1782122855.452,174.747374,301.6395998,319.96931584,514.4331057870465,906,0.2385023,0.117955,0,105.03770491803279,107.0,71.46786885245902,71.47,31019,
fc3e0b12cb08,B0011,rest,partial,low,100,13,run-sesi-1,1782122855.469,1782122915.963,175.865932,296.40459699999997,313.468118,516.00268986247,922,0.2354735,0.118604,0,104.735,106.9,71.46733333333333,71.47,31011,
5703e5c594eb,B0011,rest,partial,low,100,14,run-sesi-1,1782122915.980,1782122976.487,170.2197375,285.97122175000004,300.68294745,533.6935680449428,922,0.22555014999999998,0.1161545,0,104.21639344262296,106.9,71.47196721311475,71.48,32080,
797bd7d7c730,B0011,rest,partial,low,100,15,run-sesi-1,1782122976.504,1782123036.967,170.248064,283.050192,297.03490602,534.6472711210457,932,0.223495,0.115305,0,104.61,106.9,71.53933333333333,71.58,32119,
dafa84e613a2,B0011,rest,partial,low,100,16,run-sesi-1,1782123036.985,1782123097.470,169.817219,286.805384,303.930814,534.1501330846729,922,0.225973,0.115623,0,104.50327868852459,106.9,71.52,71.52,32101,
